#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V2275 Cyg,2452255.000,115.00,5,13.70,0.07,V
V2275 Cyg,2452257.000,117.00,24,13.70,0.02,V
V2275 Cyg,2452259.000,119.00,6,13.78,0.06,V
V2275 Cyg,2452261.000,121.00,4,13.88,0.08,V
V2275 Cyg,2452263.000,123.00,12,14.32,0.04,V
V2275 Cyg,2452265.000,125.00,6,13.92,0.06,V
V2275 Cyg,2452267.000,127.00,1,13.60,0.15,V
V2275 Cyg,2452271.000,131.00,11,14.19,0.02,V
V2275 Cyg,2452273.000,133.00,2,14.25,0.11,V
V2275 Cyg,2452275.000,135.00,2,14.15,0.11,V
V2275 Cyg,2452277.000,137.00,8,14.29,0.05,V
V2275 Cyg,2452279.000,139.00,22,14.50,0.02,V
V2275 Cyg,2452281.000,141.00,3,14.37,0.09,V
V2275 Cyg,2452285.000,145.00,1,14.30,0.15,V
V2275 Cyg,2452291.000,151.00,1,14.60,0.15,V
V2275 Cyg,2452297.000,157.00,1,14.80,0.15,V
V2275 Cyg,2452309.000,169.00,3,14.40,0.16,V
V2275 Cyg,2452311.000,171.00,2,14.75,0.11,V
V2275 Cyg,2452321.000,181.00,1,15.20,0.15,V
V2275 Cyg,2452323.000,183.00,1,15.00,0.15,V
V2275 Cyg,2452325.000,185.00,1,15.10,0.15,V
V2275 Cyg,2452345.000,205.00,2,14.75,0.11,V
V2275 Cyg,2452390.000,250.00,10,15.54,0.02,V
V2275 Cyg,2452422.000,282.00,2,16.00,0.14,V
V2275 Cyg,2452470.000,330.00,1,16.20,0.15,V
V2275 Cyg,2452502.000,362.00,10,15.57,0.02,V
V2275 Cyg,2452550.000,410.00,10,16.42,0.04,V
V2275 Cyg,2452598.000,458.00,10,15.90,0.04,V
V2275 Cyg,2452614.000,474.00,10,15.90,0.04,V
V2275 Cyg,2452974.000,834.00,10,16.67,0.04,V
V2275 Cyg,2453230.000,1090.00,10,18.04,0.02,V
