#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V2467 Cyg,2454229.000,54.00,6,11.83,0.06,V
V2467 Cyg,2454231.000,56.00,7,12.08,0.09,V
V2467 Cyg,2454233.000,58.00,12,12.68,0.04,V
V2467 Cyg,2454235.000,60.00,11,12.79,0.08,V
V2467 Cyg,2454237.000,62.00,6,12.53,0.12,V
V2467 Cyg,2454239.000,64.00,147,12.01,0.02,V
V2467 Cyg,2454241.000,66.00,16,12.14,0.06,V
V2467 Cyg,2454243.000,68.00,14,12.08,0.08,V
V2467 Cyg,2454245.000,70.00,19,12.09,0.05,V
V2467 Cyg,2454247.000,72.00,10,12.13,0.04,V
V2467 Cyg,2454249.000,74.00,108,12.16,0.02,V
V2467 Cyg,2454251.000,76.00,16,12.39,0.05,V
V2467 Cyg,2454253.000,78.00,39,12.22,0.07,V
V2467 Cyg,2454255.000,80.00,8,12.72,0.05,V
V2467 Cyg,2454257.000,82.00,14,12.60,0.05,V
V2467 Cyg,2454259.000,84.00,11,12.44,0.03,V
V2467 Cyg,2454261.000,86.00,9,12.39,0.09,V
V2467 Cyg,2454263.000,88.00,12,12.34,0.03,V
V2467 Cyg,2454265.000,90.00,14,12.42,0.02,V
V2467 Cyg,2454267.000,92.00,3,12.37,0.12,V
V2467 Cyg,2454269.000,94.00,7,12.50,0.06,V
V2467 Cyg,2454271.000,96.00,18,12.74,0.03,V
V2467 Cyg,2454273.000,98.00,5,12.84,0.07,V
V2467 Cyg,2454275.000,100.00,6,12.88,0.06,V
V2467 Cyg,2454277.000,102.00,5,12.84,0.07,V
V2467 Cyg,2454279.000,104.00,2,12.76,0.11,V
V2467 Cyg,2454281.000,106.00,2,12.80,0.11,V
V2467 Cyg,2454283.000,108.00,3,12.73,0.09,V
V2467 Cyg,2454285.000,110.00,7,12.75,0.06,V
V2467 Cyg,2454287.000,112.00,6,12.72,0.06,V
V2467 Cyg,2454289.000,114.00,11,12.72,0.03,V
V2467 Cyg,2454291.000,116.00,6,12.71,0.10,V
V2467 Cyg,2454293.000,118.00,5,13.06,0.07,V
V2467 Cyg,2454295.000,120.00,4,13.20,0.08,V
V2467 Cyg,2454297.000,122.00,14,13.09,0.03,V
V2467 Cyg,2454299.000,124.00,10,13.02,0.04,V
V2467 Cyg,2454301.000,126.00,15,12.92,0.04,V
V2467 Cyg,2454303.000,128.00,7,12.84,0.06,V
V2467 Cyg,2454305.000,130.00,15,12.92,0.03,V
V2467 Cyg,2454307.000,132.00,8,12.96,0.05,V
V2467 Cyg,2454309.000,134.00,8,12.87,0.05,V
V2467 Cyg,2454311.000,136.00,4,12.93,0.08,V
V2467 Cyg,2454313.000,138.00,4,13.00,0.08,V
V2467 Cyg,2454315.000,140.00,10,13.11,0.04,V
V2467 Cyg,2454317.000,142.00,24,13.10,0.03,V
V2467 Cyg,2454319.000,144.00,16,13.08,0.03,V
V2467 Cyg,2454321.000,146.00,11,13.21,0.04,V
V2467 Cyg,2454323.000,148.00,10,12.91,0.06,V
V2467 Cyg,2454325.000,150.00,17,12.98,0.04,V
V2467 Cyg,2454327.000,152.00,9,13.01,0.05,V
V2467 Cyg,2454329.000,154.00,12,13.03,0.05,V
V2467 Cyg,2454331.000,156.00,8,13.03,0.05,V
V2467 Cyg,2454333.000,158.00,6,13.10,0.06,V
V2467 Cyg,2454335.000,160.00,13,13.14,0.04,V
V2467 Cyg,2454337.000,162.00,11,13.16,0.03,V
V2467 Cyg,2454339.000,164.00,389,13.14,0.02,V
V2467 Cyg,2454342.000,167.00,12,13.13,0.03,V
V2467 Cyg,2454346.000,171.00,13,13.10,0.06,V
V2467 Cyg,2454350.000,175.00,22,13.23,0.03,V
V2467 Cyg,2454354.000,179.00,16,13.29,0.03,V
V2467 Cyg,2454358.000,183.00,44,13.24,0.02,V
V2467 Cyg,2454362.000,187.00,24,13.30,0.03,V
V2467 Cyg,2454366.000,191.00,10,13.27,0.03,V
V2467 Cyg,2454370.000,195.00,15,13.30,0.02,V
V2467 Cyg,2454374.000,199.00,7,13.32,0.06,V
V2467 Cyg,2454378.000,203.00,19,13.31,0.03,V
V2467 Cyg,2454382.000,207.00,14,13.27,0.06,V
V2467 Cyg,2454386.000,211.00,9,13.43,0.06,V
V2467 Cyg,2454390.000,215.00,19,13.45,0.04,V
V2467 Cyg,2454394.000,219.00,1059,13.38,0.02,V
V2467 Cyg,2454398.000,223.00,288,13.43,0.02,V
V2467 Cyg,2454402.000,227.00,316,13.40,0.02,V
V2467 Cyg,2454406.000,231.00,691,13.49,0.02,V
V2467 Cyg,2454410.000,235.00,334,13.55,0.02,V
V2467 Cyg,2454414.000,239.00,3,13.62,0.14,V
V2467 Cyg,2454418.000,243.00,188,13.53,0.02,V
V2467 Cyg,2454422.000,247.00,5,13.58,0.07,V
V2467 Cyg,2454426.000,251.00,1,13.70,0.15,V
V2467 Cyg,2454430.000,255.00,3,13.59,0.09,V
V2467 Cyg,2454434.000,259.00,4,13.85,0.08,V
V2467 Cyg,2454438.000,263.00,3,13.65,0.09,V
V2467 Cyg,2454442.000,267.00,2,13.75,0.11,V
V2467 Cyg,2454446.000,271.00,6,13.69,0.06,V
V2467 Cyg,2454450.000,275.00,3,13.90,0.09,V
V2467 Cyg,2454458.000,283.00,2,13.90,0.11,V
V2467 Cyg,2454462.000,287.00,1,13.79,0.15,V
V2467 Cyg,2454466.000,291.00,2,13.85,0.11,V
V2467 Cyg,2454470.000,295.00,2,14.10,0.14,V
V2467 Cyg,2454474.000,299.00,3,13.98,0.13,V
V2467 Cyg,2454484.000,309.00,1,13.92,0.15,V
V2467 Cyg,2454500.000,325.00,1,13.99,0.15,V
V2467 Cyg,2454516.000,341.00,1,13.90,0.15,V
V2467 Cyg,2454548.000,373.00,1,14.31,0.15,V
V2467 Cyg,2454596.000,421.00,9,14.41,0.05,V
V2467 Cyg,2454628.000,453.00,1,14.54,0.15,V
V2467 Cyg,2454644.000,469.00,1,14.61,0.15,V
V2467 Cyg,2454660.000,485.00,4,14.68,0.10,V
V2467 Cyg,2454676.000,501.00,6,14.65,0.06,V
V2467 Cyg,2454692.000,517.00,4,14.64,0.08,V
V2467 Cyg,2454708.000,533.00,9,14.67,0.05,V
V2467 Cyg,2454724.000,549.00,7,14.83,0.06,V
V2467 Cyg,2454740.000,565.00,8,14.83,0.05,V
V2467 Cyg,2454756.000,581.00,4,14.85,0.08,V
V2467 Cyg,2454772.000,597.00,1,15.10,0.15,V
V2467 Cyg,2454788.000,613.00,1,15.08,0.15,V
V2467 Cyg,2454804.000,629.00,4,14.94,0.12,V
V2467 Cyg,2454820.000,645.00,1,15.26,0.15,V
V2467 Cyg,2454836.000,661.00,1,15.00,0.15,V
V2467 Cyg,2454948.000,773.00,1,15.96,0.15,V
V2467 Cyg,2455012.000,837.00,2,15.95,0.11,V
V2467 Cyg,2455028.000,853.00,1,16.31,0.15,V
V2467 Cyg,2455044.000,869.00,1,16.42,0.15,V
V2467 Cyg,2455060.000,885.00,2,16.15,0.11,V
V2467 Cyg,2455092.000,917.00,2,16.38,0.11,V
