2452111.4404,13.42,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4498,13.426,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4748,13.432,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4838,13.426,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4932,13.42,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.5019,13.376,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.5095,13.43,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452115.405,13.83,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4089,13.672,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4217,13.746,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4335,13.663,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3568,13.414,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3682,13.475,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.379,13.44,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3901,13.426,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4005,13.415,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4113,13.374,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4325,13.489,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4387,13.419,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4457,13.338,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4543,13.366,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4641,13.511,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4755,13.422,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4856,13.459,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4957,13.438,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.5054,13.399,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452121.3082,14.369,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452122.3103,14.641,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452122.5207,14.698,B,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.3032,14.044,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.5095,13.849,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452110.5178,14.238,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4137,13.823,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4233,14.181,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4317,13.786,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4404,13.922,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4498,13.844,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4748,13.904,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4838,13.951,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.4932,13.842,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.5019,13.745,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452111.5095,13.932,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452115.405,13.86,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4089,13.654,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4217,13.774,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452116.4335,13.909,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3568,13.764,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3682,13.797,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.379,13.81,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.3901,13.602,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4005,13.822,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4113,13.537,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4325,14.063,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4387,13.715,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4457,13.52,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4543,13.874,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4641,13.488,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4755,13.782,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4856,13.671,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.4957,13.566,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452117.5054,13.725,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452121.3082,14.32,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452122.3103,14.326,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
2452122.5207,15.971,U,0,Sternberg Astronomical Institute Crimea 60 cm Telescope,"Voloshina, I. B.",Johnson-Cousins
