#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V842 Cen,2447016.000,259.00,11,11.33,0.05,V
V842 Cen,2447024.000,267.00,15,11.23,0.05,V
V842 Cen,2447032.000,275.00,4,11.10,0.08,V
V842 Cen,2447048.000,291.00,6,11.28,0.06,V
V842 Cen,2447056.000,299.00,16,11.33,0.04,V
V842 Cen,2447064.000,307.00,11,11.35,0.03,V
V842 Cen,2447072.000,315.00,7,11.39,0.07,V
V842 Cen,2447080.000,323.00,10,11.25,0.05,V
V842 Cen,2447088.000,331.00,9,11.32,0.06,V
V842 Cen,2447096.000,339.00,5,11.12,0.07,V
V842 Cen,2447104.000,347.00,2,11.35,0.11,V
V842 Cen,2447112.000,355.00,3,11.37,0.09,V
V842 Cen,2447120.000,363.00,1,11.30,0.15,V
V842 Cen,2447128.000,371.00,6,11.40,0.06,V
V842 Cen,2447136.000,379.00,2,11.30,0.11,V
V842 Cen,2447144.000,387.00,2,11.45,0.11,V
V842 Cen,2447152.000,395.00,2,11.25,0.11,V
V842 Cen,2447160.000,403.00,8,11.36,0.05,V
V842 Cen,2447168.000,411.00,3,11.43,0.09,V
V842 Cen,2447176.000,419.00,3,11.33,0.09,V
V842 Cen,2447184.000,427.00,10,11.33,0.03,V
V842 Cen,2447192.000,435.00,6,11.30,0.06,V
V842 Cen,2447200.000,443.00,6,11.35,0.06,V
V842 Cen,2447208.000,451.00,12,11.31,0.02,V
V842 Cen,2447216.000,459.00,11,11.34,0.02,V
V842 Cen,2447224.000,467.00,8,11.36,0.05,V
V842 Cen,2447232.000,475.00,7,11.36,0.06,V
V842 Cen,2447240.000,483.00,8,11.34,0.05,V
V842 Cen,2447248.000,491.00,14,11.34,0.02,V
V842 Cen,2447256.000,499.00,7,11.37,0.06,V
V842 Cen,2447264.000,507.00,13,11.40,0.02,V
V842 Cen,2447272.000,515.00,14,11.39,0.02,V
V842 Cen,2447280.000,523.00,10,11.43,0.02,V
V842 Cen,2447288.000,531.00,8,11.40,0.05,V
V842 Cen,2447296.000,539.00,4,11.38,0.08,V
V842 Cen,2447304.000,547.00,9,11.48,0.05,V
V842 Cen,2447312.000,555.00,8,11.43,0.05,V
V842 Cen,2447320.000,563.00,7,11.44,0.06,V
V842 Cen,2447328.000,571.00,8,11.45,0.05,V
V842 Cen,2447336.000,579.00,9,11.57,0.05,V
V842 Cen,2447344.000,587.00,9,11.68,0.05,V
V842 Cen,2447352.000,595.00,8,11.66,0.05,V
V842 Cen,2447364.000,607.00,6,11.63,0.07,V
V842 Cen,2447380.000,623.00,17,11.76,0.04,V
V842 Cen,2447396.000,639.00,10,11.65,0.06,V
V842 Cen,2447412.000,655.00,13,11.66,0.03,V
V842 Cen,2447428.000,671.00,9,11.91,0.05,V
V842 Cen,2447444.000,687.00,7,11.91,0.06,V
V842 Cen,2447460.000,703.00,2,12.00,0.11,V
V842 Cen,2447476.000,719.00,5,12.02,0.09,V
V842 Cen,2447508.000,751.00,12,12.27,0.07,V
V842 Cen,2447524.000,767.00,3,11.87,0.09,V
V842 Cen,2447540.000,783.00,7,12.23,0.08,V
V842 Cen,2447556.000,799.00,12,12.32,0.03,V
V842 Cen,2447572.000,815.00,11,12.34,0.03,V
V842 Cen,2447588.000,831.00,16,12.47,0.05,V
V842 Cen,2447604.000,847.00,9,12.34,0.06,V
V842 Cen,2447620.000,863.00,18,12.54,0.07,V
V842 Cen,2447636.000,879.00,10,12.48,0.04,V
V842 Cen,2447652.000,895.00,6,12.50,0.07,V
V842 Cen,2447668.000,911.00,6,12.55,0.06,V
V842 Cen,2447684.000,927.00,3,12.50,0.09,V
V842 Cen,2447700.000,943.00,7,12.50,0.06,V
V842 Cen,2447716.000,959.00,7,12.49,0.06,V
V842 Cen,2447732.000,975.00,5,12.76,0.07,V
V842 Cen,2447748.000,991.00,3,12.53,0.14,V
V842 Cen,2447764.000,1007.00,4,12.70,0.09,V
V842 Cen,2447780.000,1023.00,1,12.60,0.15,V
V842 Cen,2447796.000,1039.00,1,13.20,0.15,V
V842 Cen,2447892.000,1135.00,1,13.00,0.15,V
V842 Cen,2447924.000,1167.00,1,13.70,0.15,V
V842 Cen,2447940.000,1183.00,1,13.20,0.15,V
V842 Cen,2447956.000,1199.00,4,13.43,0.10,V
V842 Cen,2447972.000,1215.00,3,13.60,0.10,V
V842 Cen,2447988.000,1231.00,2,14.05,0.32,V
V842 Cen,2448004.000,1247.00,3,14.40,0.26,V
V842 Cen,2448020.000,1263.00,2,14.05,0.32,V
V842 Cen,2448068.000,1311.00,1,13.60,0.15,V
V842 Cen,2448372.000,1615.00,1,14.20,0.15,V
