#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V827 Her,2446958.000,137.00,3,11.90,0.12,V
V827 Her,2446962.000,141.00,13,11.96,0.04,V
V827 Her,2446966.000,145.00,10,11.88,0.07,V
V827 Her,2446970.000,149.00,5,11.92,0.08,V
V827 Her,2446974.000,153.00,11,11.94,0.06,V
V827 Her,2446978.000,157.00,8,11.94,0.07,V
V827 Her,2446982.000,161.00,16,12.04,0.04,V
V827 Her,2446986.000,165.00,4,12.00,0.08,V
V827 Her,2446990.000,169.00,8,12.05,0.09,V
V827 Her,2446994.000,173.00,11,12.10,0.03,V
V827 Her,2446998.000,177.00,10,12.13,0.05,V
V827 Her,2447004.000,183.00,13,12.23,0.05,V
V827 Her,2447012.000,191.00,14,12.40,0.06,V
V827 Her,2447020.000,199.00,14,12.33,0.05,V
V827 Her,2447028.000,207.00,25,12.44,0.03,V
V827 Her,2447036.000,215.00,24,12.61,0.06,V
V827 Her,2447044.000,223.00,15,12.42,0.07,V
V827 Her,2447052.000,231.00,20,12.55,0.05,V
V827 Her,2447060.000,239.00,26,12.62,0.06,V
V827 Her,2447068.000,247.00,23,12.71,0.05,V
V827 Her,2447076.000,255.00,9,12.74,0.09,V
V827 Her,2447084.000,263.00,19,12.85,0.05,V
V827 Her,2447092.000,271.00,11,12.91,0.06,V
V827 Her,2447100.000,279.00,5,13.20,0.12,V
V827 Her,2447108.000,287.00,1,13.40,0.15,V
V827 Her,2447116.000,295.00,2,13.35,0.11,V
V827 Her,2447140.000,319.00,1,13.20,0.15,V
V827 Her,2447208.000,387.00,3,13.47,0.09,V
V827 Her,2447224.000,403.00,1,13.50,0.15,V
V827 Her,2447240.000,419.00,1,13.80,0.15,V
V827 Her,2447272.000,451.00,1,14.20,0.15,V
V827 Her,2447288.000,467.00,1,14.30,0.15,V
V827 Her,2447320.000,499.00,4,14.33,0.08,V
V827 Her,2447336.000,515.00,3,14.30,0.09,V
V827 Her,2447352.000,531.00,3,14.57,0.18,V
V827 Her,2447368.000,547.00,4,14.40,0.23,V
V827 Her,2447384.000,563.00,19,14.87,0.06,V
V827 Her,2447400.000,579.00,5,14.96,0.17,V
V827 Her,2447416.000,595.00,8,15.19,0.10,V
V827 Her,2447432.000,611.00,1,15.70,0.15,V
