#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
LV Vul,2440844.000,881.00,3,13.97,0.09,V
LV Vul,2440876.000,913.00,2,13.70,0.11,V
LV Vul,2441116.000,1153.00,9,14.28,0.05,V
LV Vul,2441244.000,1281.00,22,14.28,0.04,V
LV Vul,2441372.000,1409.00,2,14.80,0.11,V
LV Vul,2441500.000,1537.00,3,14.70,0.09,V
LV Vul,2441628.000,1665.00,1,14.60,0.15,V
LV Vul,2441756.000,1793.00,1,14.80,0.15,V
LV Vul,2441884.000,1921.00,5,14.38,0.30,V
LV Vul,2442012.000,2049.00,2,14.65,0.11,V
LV Vul,2442140.000,2177.00,1,15.00,0.15,V
LV Vul,2442268.000,2305.00,3,14.43,0.17,V
LV Vul,2442652.000,2689.00,6,14.18,0.12,V
LV Vul,2442780.000,2817.00,2,14.15,0.11,V
LV Vul,2442908.000,2945.00,1,14.80,0.15,V
LV Vul,2443036.000,3073.00,3,14.63,0.09,V
