#Name,n_Name,JD,Band,l_mag,mag,e_mag,Source
V745 Sco,q,2453271.62400,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453273.60800,R,,15.670,0.01,SMARTS 1.3-m
V745 Sco,q,2453273.60800,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453273.61000,R,,15.680,0.01,SMARTS 1.3-m
V745 Sco,q,2453273.61000,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453277.58000,R,,15.970,0.02,SMARTS 1.3-m
V745 Sco,q,2453277.58000,J,,9.930,0.01,SMARTS 1.3-m
V745 Sco,q,2453277.58200,R,,15.950,0.01,SMARTS 1.3-m
V745 Sco,q,2453277.58200,J,,9.920,0.01,SMARTS 1.3-m
V745 Sco,q,2453279.58100,R,,16.130,0.01,SMARTS 1.3-m
V745 Sco,q,2453279.58100,J,,9.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453279.58300,R,,16.140,0.02,SMARTS 1.3-m
V745 Sco,q,2453279.58300,J,,9.950,0.01,SMARTS 1.3-m
V745 Sco,q,2453281.54200,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453281.54300,J,,9.930,0.01,SMARTS 1.3-m
V745 Sco,q,2453281.54400,R,,16.020,0.01,SMARTS 1.3-m
V745 Sco,q,2453281.54400,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453283.55100,R,,15.970,0.01,SMARTS 1.3-m
V745 Sco,q,2453283.55200,J,,10.040,0.01,SMARTS 1.3-m
V745 Sco,q,2453283.55300,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453283.55300,J,,10.040,0.01,SMARTS 1.3-m
V745 Sco,q,2453287.49700,R,,15.530,0.01,SMARTS 1.3-m
V745 Sco,q,2453287.49800,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453287.49900,R,,15.510,0.01,SMARTS 1.3-m
V745 Sco,q,2453287.50000,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453289.54600,R,,15.530,0.01,SMARTS 1.3-m
V745 Sco,q,2453289.54700,J,,10.020,0.01,SMARTS 1.3-m
V745 Sco,q,2453289.54800,R,,15.580,0.01,SMARTS 1.3-m
V745 Sco,q,2453289.54800,J,,9.940,0.01,SMARTS 1.3-m
V745 Sco,q,2453291.50400,R,,15.500,0.01,SMARTS 1.3-m
V745 Sco,q,2453291.50500,J,,9.920,0.01,SMARTS 1.3-m
V745 Sco,q,2453291.50600,R,,15.460,0.01,SMARTS 1.3-m
V745 Sco,q,2453291.50600,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453293.49500,R,,15.670,0.02,SMARTS 1.3-m
V745 Sco,q,2453293.49600,J,,9.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453293.49700,R,,15.670,0.01,SMARTS 1.3-m
V745 Sco,q,2453293.49700,J,,9.950,0.01,SMARTS 1.3-m
V745 Sco,q,2453295.50700,R,,15.540,0.01,SMARTS 1.3-m
V745 Sco,q,2453295.50800,J,,9.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453295.50900,R,,15.520,0.01,SMARTS 1.3-m
V745 Sco,q,2453295.50900,J,,9.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453298.51800,R,,15.280,0.01,SMARTS 1.3-m
V745 Sco,q,2453298.51800,J,,9.900,0.01,SMARTS 1.3-m
V745 Sco,q,2453298.52000,R,,15.340,0.01,SMARTS 1.3-m
V745 Sco,q,2453298.52000,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453302.50900,R,,15.440,0.01,SMARTS 1.3-m
V745 Sco,q,2453302.51000,J,,9.920,0.01,SMARTS 1.3-m
V745 Sco,q,2453302.51100,R,,15.390,0.01,SMARTS 1.3-m
V745 Sco,q,2453302.51200,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453306.50000,R,,15.520,0.01,SMARTS 1.3-m
V745 Sco,q,2453306.50100,J,,9.990,0.01,SMARTS 1.3-m
V745 Sco,q,2453306.50200,R,,15.500,0.01,SMARTS 1.3-m
V745 Sco,q,2453306.50200,J,,10.000,0.01,SMARTS 1.3-m
V745 Sco,q,2453310.51100,R,,15.700,0.01,SMARTS 1.3-m
V745 Sco,q,2453310.51200,J,,10.030,0.01,SMARTS 1.3-m
V745 Sco,q,2453310.51300,R,,15.700,0.01,SMARTS 1.3-m
V745 Sco,q,2453310.51300,J,,10.080,0.01,SMARTS 1.3-m
V745 Sco,q,2453450.83800,R,,15.660,0.01,SMARTS 1.3-m
V745 Sco,q,2453450.84000,R,,15.650,0.01,SMARTS 1.3-m
V745 Sco,q,2453458.83600,R,,15.570,0.01,SMARTS 1.3-m
V745 Sco,q,2453458.83800,R,,15.590,0.01,SMARTS 1.3-m
V745 Sco,q,2453458.83900,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453462.84100,R,,15.710,0.01,SMARTS 1.3-m
V745 Sco,q,2453462.84300,R,,15.700,0.01,SMARTS 1.3-m
V745 Sco,q,2453462.84400,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453466.83600,R,,15.950,0.01,SMARTS 1.3-m
V745 Sco,q,2453466.83800,R,,15.930,0.01,SMARTS 1.3-m
V745 Sco,q,2453466.83800,J,,9.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453470.84500,R,,16.000,0.01,SMARTS 1.3-m
V745 Sco,q,2453470.84700,R,,16.000,0.01,SMARTS 1.3-m
V745 Sco,q,2453470.84800,J,,9.930,0.01,SMARTS 1.3-m
V745 Sco,q,2453474.88400,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453474.88600,R,,15.970,0.01,SMARTS 1.3-m
V745 Sco,q,2453474.88600,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453478.80600,R,,16.080,0.01,SMARTS 1.3-m
V745 Sco,q,2453478.80800,R,,16.060,0.01,SMARTS 1.3-m
V745 Sco,q,2453478.80800,J,,9.900,0.01,SMARTS 1.3-m
V745 Sco,q,2453483.82400,R,,15.970,0.01,SMARTS 1.3-m
V745 Sco,q,2453483.82600,R,,15.970,0.01,SMARTS 1.3-m
V745 Sco,q,2453483.82600,J,,9.950,0.01,SMARTS 1.3-m
V745 Sco,q,2453490.79800,R,,16.170,0.01,SMARTS 1.3-m
V745 Sco,q,2453490.80000,R,,16.200,0.01,SMARTS 1.3-m
V745 Sco,q,2453490.80000,J,,9.970,0.01,SMARTS 1.3-m
V745 Sco,q,2453496.77300,R,,15.810,0.01,SMARTS 1.3-m
V745 Sco,q,2453496.77500,R,,15.800,0.01,SMARTS 1.3-m
V745 Sco,q,2453496.77500,J,,9.990,0.01,SMARTS 1.3-m
V745 Sco,q,2453500.80100,R,,16.120,0.01,SMARTS 1.3-m
V745 Sco,q,2453500.80300,R,,16.130,0.01,SMARTS 1.3-m
V745 Sco,q,2453500.80300,J,,9.920,0.01,SMARTS 1.3-m
V745 Sco,q,2453508.76300,R,,16.010,0.01,SMARTS 1.3-m
V745 Sco,q,2453508.76400,R,,16.020,0.01,SMARTS 1.3-m
V745 Sco,q,2453508.76500,J,,9.960,0.01,SMARTS 1.3-m
V745 Sco,q,2453517.78700,R,,15.990,0.01,SMARTS 1.3-m
V745 Sco,q,2453517.78900,R,,15.960,0.01,SMARTS 1.3-m
V745 Sco,q,2453517.78900,J,,9.850,0.01,SMARTS 1.3-m
V745 Sco,q,2453521.81000,R,,16.000,0.01,SMARTS 1.3-m
V745 Sco,q,2453521.81200,R,,16.000,0.01,SMARTS 1.3-m
V745 Sco,q,2453521.81200,J,,9.830,0.01,SMARTS 1.3-m
V745 Sco,q,2453525.71200,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453525.71400,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453525.71500,J,,9.850,0.01,SMARTS 1.3-m
V745 Sco,q,2453529.73200,R,,16.000,0.01,SMARTS 1.3-m
V745 Sco,q,2453529.73400,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453529.73500,J,,9.870,0.01,SMARTS 1.3-m
V745 Sco,q,2453537.81400,R,,15.990,0.09,SMARTS 1.3-m
V745 Sco,q,2453537.81600,R,,15.970,0.02,SMARTS 1.3-m
V745 Sco,q,2453537.81700,J,,9.760,0.01,SMARTS 1.3-m
V745 Sco,q,2453544.73200,R,,16.080,0.02,SMARTS 1.3-m
V745 Sco,q,2453544.73400,R,,16.070,0.02,SMARTS 1.3-m
V745 Sco,q,2453544.73400,J,,9.880,0.01,SMARTS 1.3-m
V745 Sco,q,2453550.76800,R,,16.040,0.03,SMARTS 1.3-m
V745 Sco,q,2453550.77000,R,,16.050,0.04,SMARTS 1.3-m
V745 Sco,q,2453550.77100,J,,9.880,0.01,SMARTS 1.3-m
V745 Sco,q,2453560.71300,R,,16.170,0.01,SMARTS 1.3-m
V745 Sco,q,2453560.71500,R,,16.180,0.01,SMARTS 1.3-m
V745 Sco,q,2453560.71600,J,,9.990,0.01,SMARTS 1.3-m
V745 Sco,q,2453574.68700,R,,15.820,0.01,SMARTS 1.3-m
V745 Sco,q,2453574.68900,R,,15.810,0.01,SMARTS 1.3-m
V745 Sco,q,2453574.68900,J,,9.880,0.01,SMARTS 1.3-m
V745 Sco,q,2453592.61500,V,,18.760,0.03,SMARTS 1.3-m
V745 Sco,q,2453592.61800,R,,16.170,0.01,SMARTS 1.3-m
V745 Sco,q,2453592.62000,I,,13.900,0.01,SMARTS 1.3-m
V745 Sco,q,2453599.56200,R,,16.020,0.02,SMARTS 1.3-m
V745 Sco,q,2453600.47900,R,,16.060,0.01,SMARTS 1.3-m
V745 Sco,q,2453601.58700,R,,15.520,0.08,SMARTS 1.3-m
V745 Sco,q,2453602.55600,R,,15.710,0.01,SMARTS 1.3-m
V745 Sco,q,2453603.55200,R,,15.590,0.05,SMARTS 1.3-m
V745 Sco,q,2453604.53100,R,,15.950,0.01,SMARTS 1.3-m
V745 Sco,q,2453606.53400,R,,15.850,0.01,SMARTS 1.3-m
V745 Sco,q,2453608.53800,R,,15.850,0.01,SMARTS 1.3-m
V745 Sco,q,2453615.51000,R,,15.870,0.01,SMARTS 1.3-m
V745 Sco,q,2453616.51700,R,,15.980,0.02,SMARTS 1.3-m
V745 Sco,q,2453616.52000,R,,15.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453617.68100,R,,16.050,0.03,SMARTS 1.3-m
V745 Sco,q,2453617.68300,R,,16.010,0.02,SMARTS 1.3-m
V745 Sco,q,2453618.49100,R,,15.910,0.02,SMARTS 1.3-m
V745 Sco,q,2453618.49600,R,,15.860,0.01,SMARTS 1.3-m
V745 Sco,q,2453619.58300,R,,15.860,0.01,SMARTS 1.3-m
V745 Sco,q,2453620.57100,R,,15.970,0.01,SMARTS 1.3-m
V745 Sco,q,2453621.58500,V,,18.510,0.03,SMARTS 1.3-m
V745 Sco,q,2453621.58800,R,,15.910,0.01,SMARTS 1.3-m
V745 Sco,q,2453621.59000,I,,13.820,0.01,SMARTS 1.3-m
V745 Sco,q,2453622.66500,R,,15.980,0.02,SMARTS 1.3-m
V745 Sco,q,2453624.64000,R,,16.050,0.03,SMARTS 1.3-m
V745 Sco,q,2453625.50000,R,,15.990,0.02,SMARTS 1.3-m
V745 Sco,q,2453628.56300,R,,16.020,0.01,SMARTS 1.3-m
V745 Sco,q,2453630.56300,R,,16.180,0.01,SMARTS 1.3-m
V745 Sco,q,2453631.47400,R,,16.170,0.01,SMARTS 1.3-m
V745 Sco,q,2453633.59200,R,,16.150,0.02,SMARTS 1.3-m
V745 Sco,q,2453634.61000,R,,16.110,0.02,SMARTS 1.3-m
V745 Sco,q,2453635.54900,R,,16.100,0.02,SMARTS 1.3-m
V745 Sco,q,2453638.64000,R,,16.320,0.03,SMARTS 1.3-m
V745 Sco,q,2453639.55500,R,,16.210,0.01,SMARTS 1.3-m
V745 Sco,q,2453640.58300,R,,16.210,0.01,SMARTS 1.3-m
V745 Sco,q,2453641.52200,R,,16.140,0.01,SMARTS 1.3-m
V745 Sco,q,2453644.49000,R,,16.130,0.01,SMARTS 1.3-m
V745 Sco,q,2453800.87300,B,,20.960,0.11,SMARTS 1.3-m
V745 Sco,q,2453800.87600,V,,19.220,0.05,SMARTS 1.3-m
V745 Sco,q,2453800.87900,R,,16.440,0.01,SMARTS 1.3-m
V745 Sco,q,2453800.88200,I,,14.220,0.01,SMARTS 1.3-m
V745 Sco,q,2453813.83400,R,,16.360,0.02,SMARTS 1.3-m
V745 Sco,q,2453813.83600,R,,16.380,0.02,SMARTS 1.3-m
V745 Sco,q,2453818.83300,R,,16.380,0.01,SMARTS 1.3-m
V745 Sco,q,2453818.83600,R,,16.360,0.01,SMARTS 1.3-m
V745 Sco,q,2453822.81500,R,,16.280,0.01,SMARTS 1.3-m
V745 Sco,q,2453822.81700,R,,16.290,0.01,SMARTS 1.3-m
V745 Sco,q,2453827.86400,R,,16.160,0.01,SMARTS 1.3-m
V745 Sco,q,2453827.86700,R,,16.140,0.01,SMARTS 1.3-m
V745 Sco,q,2453829.79700,R,,16.050,0.01,SMARTS 1.3-m
V745 Sco,q,2453829.80000,R,,16.070,0.01,SMARTS 1.3-m
V745 Sco,q,2453833.80300,R,,16.130,0.01,SMARTS 1.3-m
V745 Sco,q,2453833.80500,R,,16.170,0.01,SMARTS 1.3-m
V745 Sco,q,2453837.77200,R,,16.160,0.01,SMARTS 1.3-m
V745 Sco,q,2453837.77500,R,,16.180,0.02,SMARTS 1.3-m
V745 Sco,q,2453845.80500,R,,15.940,0.01,SMARTS 1.3-m
V745 Sco,q,2453845.80800,R,,15.980,0.01,SMARTS 1.3-m
V745 Sco,q,2453849.77300,R,,16.020,0.01,SMARTS 1.3-m
V745 Sco,q,2453849.77500,R,,15.990,0.01,SMARTS 1.3-m
V745 Sco,q,2453854.84500,R,,15.730,0.01,SMARTS 1.3-m
V745 Sco,q,2453854.84800,R,,15.740,0.01,SMARTS 1.3-m
V745 Sco,q,2453856.83200,R,,15.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453856.83400,R,,15.900,0.01,SMARTS 1.3-m
V745 Sco,q,2453858.80600,R,,15.900,0.01,SMARTS 1.3-m
V745 Sco,q,2453858.80900,R,,15.940,0.01,SMARTS 1.3-m
V745 Sco,q,2453865.70600,R,,15.990,0.01,SMARTS 1.3-m
V745 Sco,q,2453865.70900,R,,16.030,0.01,SMARTS 1.3-m
V745 Sco,q,2453870.64700,R,,16.200,0.03,SMARTS 1.3-m
V745 Sco,q,2453870.65000,R,,16.180,0.03,SMARTS 1.3-m
V745 Sco,q,2453901.75400,R,,15.550,0.01,SMARTS 1.3-m
V745 Sco,q,2453901.75600,R,,15.520,0.01,SMARTS 1.3-m
V745 Sco,q,2453907.70800,R,,15.480,0.01,SMARTS 1.3-m
V745 Sco,q,2453907.71000,R,,15.490,0.01,SMARTS 1.3-m
V745 Sco,q,2453911.71900,R,,15.570,0.01,SMARTS 1.3-m
V745 Sco,q,2453911.72100,R,,15.520,0.01,SMARTS 1.3-m
V745 Sco,q,2453918.72000,R,,15.190,0.01,SMARTS 1.3-m
V745 Sco,q,2453918.72300,R,,15.210,0.01,SMARTS 1.3-m
V745 Sco,q,2453921.70700,R,,15.520,0.01,SMARTS 1.3-m
V745 Sco,q,2453921.70900,R,,15.530,0.01,SMARTS 1.3-m
V745 Sco,q,2453936.56500,R,,15.420,0.01,SMARTS 1.3-m
V745 Sco,q,2453936.56700,R,,15.410,0.01,SMARTS 1.3-m
V745 Sco,q,2453950.53900,R,,15.450,0.01,SMARTS 1.3-m
V745 Sco,q,2453950.54100,R,,15.440,0.01,SMARTS 1.3-m
V745 Sco,q,2453968.62300,R,,15.770,0.01,SMARTS 1.3-m
V745 Sco,q,2453968.62600,R,,15.760,0.01,SMARTS 1.3-m
V745 Sco,q,2453976.59800,R,,15.810,0.01,SMARTS 1.3-m
V745 Sco,q,2453976.60000,R,,15.780,0.01,SMARTS 1.3-m
V745 Sco,q,2453994.56300,R,,15.890,0.01,SMARTS 1.3-m
V745 Sco,q,2453994.56500,R,,15.880,0.01,SMARTS 1.3-m
V745 Sco,q,2454013.51700,R,,15.820,0.02,SMARTS 1.3-m
V745 Sco,q,2454013.51900,R,,15.830,0.02,SMARTS 1.3-m
V745 Sco,q,2454279.71000,R,,16.010,0.02,SMARTS 1.3-m
V745 Sco,q,2454279.71200,R,,15.990,0.02,SMARTS 1.3-m
V745 Sco,q,2454283.79400,R,,15.770,0.01,SMARTS 1.3-m
V745 Sco,q,2454283.79600,R,,15.800,0.02,SMARTS 1.3-m
V745 Sco,q,2454286.69400,R,,15.850,0.02,SMARTS 1.3-m
V745 Sco,q,2454286.69600,R,,15.840,0.02,SMARTS 1.3-m
V745 Sco,q,2454291.65500,R,,15.570,0.01,SMARTS 1.3-m
V745 Sco,q,2454291.65800,R,,15.550,0.01,SMARTS 1.3-m
V745 Sco,q,2454293.74400,R,,15.760,0.01,SMARTS 1.3-m
V745 Sco,q,2454293.74600,R,,15.740,0.01,SMARTS 1.3-m
V745 Sco,q,2454297.71300,R,,15.600,0.01,SMARTS 1.3-m
V745 Sco,q,2454297.71600,R,,15.630,0.01,SMARTS 1.3-m
V745 Sco,q,2454298.66000,R,,15.580,0.01,SMARTS 1.3-m
V745 Sco,q,2454298.66200,R,,15.570,0.01,SMARTS 1.3-m
V745 Sco,q,2454301.70500,R,,15.510,0.01,SMARTS 1.3-m
V745 Sco,q,2454301.70700,R,,15.560,0.01,SMARTS 1.3-m
V745 Sco,q,2454305.66600,R,,15.630,0.03,SMARTS 1.3-m
V745 Sco,q,2454305.66800,R,,15.640,0.03,SMARTS 1.3-m
V745 Sco,q,2454311.68400,R,,15.550,0.02,SMARTS 1.3-m
V745 Sco,q,2454311.68600,R,,15.560,0.02,SMARTS 1.3-m
V745 Sco,q,2454314.63900,R,,15.690,0.02,SMARTS 1.3-m
V745 Sco,q,2454314.64100,R,,15.670,0.01,SMARTS 1.3-m
V745 Sco,q,2454316.60800,R,,15.730,0.01,SMARTS 1.3-m
V745 Sco,q,2454316.61100,R,,15.740,0.01,SMARTS 1.3-m
V745 Sco,q,2454327.68300,R,,15.910,0.02,SMARTS 1.3-m
V745 Sco,q,2454327.68500,R,,15.940,0.02,SMARTS 1.3-m
V745 Sco,q,2454330.65500,R,,15.960,0.02,SMARTS 1.3-m
V745 Sco,q,2454330.65800,R,,15.960,0.01,SMARTS 1.3-m
V745 Sco,q,2454333.58900,R,,15.880,0.01,SMARTS 1.3-m
V745 Sco,q,2454333.59100,R,,15.890,0.01,SMARTS 1.3-m
V745 Sco,q,2454339.59300,R,,15.910,0.02,SMARTS 1.3-m
V745 Sco,q,2454339.59500,R,,15.900,0.02,SMARTS 1.3-m
V745 Sco,q,2454346.62400,R,,15.860,0.02,SMARTS 1.3-m
V745 Sco,q,2454346.62700,R,,15.870,0.02,SMARTS 1.3-m
V745 Sco,q,2454351.60400,R,,16.130,0.02,SMARTS 1.3-m
V745 Sco,q,2454351.60600,R,,16.160,0.02,SMARTS 1.3-m
V745 Sco,q,2454610.75900,R,,14.740,0.02,SMARTS 1.3-m
V745 Sco,q,2454610.76000,J,,9.870,0.01,SMARTS 1.3-m
V745 Sco,q,2454624.78600,R,,14.690,0.02,SMARTS 1.3-m
V745 Sco,q,2454629.67200,R,,14.760,0.02,SMARTS 1.3-m
V745 Sco,q,2454641.72400,R,,14.850,0.02,SMARTS 1.3-m
V745 Sco,q,2454641.72600,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2454646.72100,R,,14.880,0.02,SMARTS 1.3-m
V745 Sco,q,2454646.72300,J,,9.900,0.01,SMARTS 1.3-m
V745 Sco,q,2454651.69200,R,,14.570,0.02,SMARTS 1.3-m
V745 Sco,q,2454651.69300,J,,9.910,0.01,SMARTS 1.3-m
V745 Sco,q,2454656.72500,R,,14.560,0.02,SMARTS 1.3-m
V745 Sco,q,2454656.72600,J,,9.860,0.01,SMARTS 1.3-m
V745 Sco,q,2454662.74700,J,,9.820,0.01,SMARTS 1.3-m
V745 Sco,q,2454662.74700,R,,14.630,0.02,SMARTS 1.3-m
V745 Sco,q,2454671.68000,J,,9.870,0.01,SMARTS 1.3-m
V745 Sco,q,2454671.68000,R,,14.580,0.02,SMARTS 1.3-m
V745 Sco,q,2454681.70900,R,,14.330,0.02,SMARTS 1.3-m
V745 Sco,q,2454681.71000,J,,9.860,0.01,SMARTS 1.3-m
V745 Sco,q,2454682.71000,R,,14.620,0.02,SMARTS 1.3-m
V745 Sco,q,2454682.71100,J,,9.900,0.01,SMARTS 1.3-m
V745 Sco,q,2454687.67400,R,,14.310,0.02,SMARTS 1.3-m
V745 Sco,q,2454687.67500,J,,9.840,0.01,SMARTS 1.3-m
V745 Sco,q,2454701.61900,R,,14.130,0.02,SMARTS 1.3-m
V745 Sco,q,2454701.62100,J,,9.810,0.01,SMARTS 1.3-m
V745 Sco,q,2454706.67200,R,,14.340,0.02,SMARTS 1.3-m
V745 Sco,q,2454706.67400,J,,9.900,0.01,SMARTS 1.3-m
V745 Sco,q,2454725.61100,R,,14.700,0.02,SMARTS 1.3-m
V745 Sco,q,2454725.61200,J,,9.940,0.01,SMARTS 1.3-m
V745 Sco,q,2454731.55700,R,,14.140,0.02,SMARTS 1.3-m
V745 Sco,q,2454731.55900,J,,9.850,0.01,SMARTS 1.3-m
