#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V446 Her,2437086.000,83.00,11,8.87,0.12,V
V446 Her,2437088.000,85.00,9,8.63,0.09,V
V446 Her,2437090.000,87.00,6,8.57,0.22,V
V446 Her,2437092.000,89.00,10,8.89,0.08,V
V446 Her,2437094.000,91.00,3,8.93,0.12,V
V446 Her,2437096.000,93.00,6,8.95,0.10,V
V446 Her,2437098.000,95.00,10,8.86,0.08,V
V446 Her,2437100.000,97.00,6,8.90,0.11,V
V446 Her,2437103.000,100.00,26,9.00,0.05,V
V446 Her,2437107.000,104.00,22,9.07,0.04,V
V446 Her,2437111.000,108.00,34,9.11,0.04,V
V446 Her,2437115.000,112.00,16,8.94,0.10,V
V446 Her,2437119.000,116.00,12,9.27,0.10,V
V446 Her,2437123.000,120.00,12,9.27,0.11,V
V446 Her,2437127.000,124.00,10,9.29,0.11,V
V446 Her,2437131.000,128.00,24,9.38,0.09,V
V446 Her,2437135.000,132.00,18,9.37,0.10,V
V446 Her,2437139.000,136.00,21,9.40,0.11,V
V446 Her,2437143.000,140.00,21,9.38,0.11,V
V446 Her,2437147.000,144.00,16,9.62,0.10,V
V446 Her,2437151.000,148.00,3,9.63,0.38,V
V446 Her,2437155.000,152.00,7,9.91,0.13,V
V446 Her,2437159.000,156.00,12,9.72,0.13,V
V446 Her,2437163.000,160.00,16,9.83,0.11,V
V446 Her,2437167.000,164.00,13,10.12,0.13,V
V446 Her,2437171.000,168.00,19,10.27,0.08,V
V446 Her,2437177.000,174.00,38,10.51,0.06,V
V446 Her,2437185.000,182.00,38,10.58,0.06,V
V446 Her,2437193.000,190.00,27,10.61,0.06,V
V446 Her,2437201.000,198.00,40,10.79,0.06,V
V446 Her,2437209.000,206.00,23,10.85,0.06,V
V446 Her,2437217.000,214.00,30,10.98,0.05,V
V446 Her,2437225.000,222.00,31,10.95,0.06,V
V446 Her,2437233.000,230.00,26,11.03,0.04,V
V446 Her,2437241.000,238.00,13,11.11,0.05,V
V446 Her,2437249.000,246.00,20,11.27,0.08,V
V446 Her,2437257.000,254.00,26,11.29,0.06,V
V446 Her,2437265.000,262.00,11,11.47,0.07,V
V446 Her,2437273.000,270.00,6,11.58,0.12,V
V446 Her,2437281.000,278.00,3,11.57,0.11,V
V446 Her,2437289.000,286.00,4,11.48,0.08,V
V446 Her,2437313.000,310.00,1,11.70,0.15,V
V446 Her,2437381.000,378.00,4,12.03,0.08,V
V446 Her,2437397.000,394.00,3,11.93,0.09,V
V446 Her,2437413.000,410.00,7,12.10,0.08,V
V446 Her,2437429.000,426.00,7,12.34,0.09,V
V446 Her,2437445.000,442.00,5,12.34,0.08,V
V446 Her,2437461.000,458.00,17,12.46,0.05,V
V446 Her,2437477.000,474.00,8,12.59,0.06,V
V446 Her,2437493.000,490.00,16,12.63,0.05,V
V446 Her,2437509.000,506.00,14,12.72,0.09,V
V446 Her,2437525.000,522.00,25,12.66,0.04,V
V446 Her,2437541.000,538.00,13,12.63,0.06,V
V446 Her,2437557.000,554.00,21,12.82,0.05,V
V446 Her,2437573.000,570.00,12,12.78,0.06,V
V446 Her,2437589.000,586.00,6,12.88,0.06,V
V446 Her,2437605.000,602.00,6,12.75,0.06,V
V446 Her,2437621.000,618.00,3,12.73,0.09,V
V446 Her,2437637.000,634.00,3,12.73,0.09,V
V446 Her,2437709.000,706.00,2,13.15,0.11,V
V446 Her,2437741.000,738.00,1,13.10,0.15,V
V446 Her,2437773.000,770.00,2,12.85,0.11,V
V446 Her,2437805.000,802.00,4,13.10,0.08,V
V446 Her,2437837.000,834.00,12,13.63,0.13,V
V446 Her,2437869.000,866.00,4,13.55,0.25,V
V446 Her,2437901.000,898.00,4,13.33,0.10,V
V446 Her,2437933.000,930.00,3,13.60,0.09,V
V446 Her,2437965.000,962.00,6,13.78,0.10,V
V446 Her,2437997.000,994.00,1,13.80,0.15,V
V446 Her,2438157.000,1154.00,2,13.90,0.11,V
V446 Her,2438189.000,1186.00,5,14.24,0.20,V
V446 Her,2438221.000,1218.00,8,14.09,0.16,V
V446 Her,2438253.000,1250.00,3,14.47,0.30,V
V446 Her,2438285.000,1282.00,3,14.03,0.11,V
V446 Her,2438317.000,1314.00,4,14.10,0.17,V
V446 Her,2438557.000,1554.00,10,14.40,0.16,V
V446 Her,2438621.000,1618.00,18,14.37,0.09,V
V446 Her,2438685.000,1682.00,7,14.57,0.09,V
V446 Her,2438749.000,1746.00,1,14.80,0.15,V
V446 Her,2438813.000,1810.00,1,15.40,0.15,V
V446 Her,2438877.000,1874.00,5,15.24,0.08,V
V446 Her,2438941.000,1938.00,6,15.02,0.07,V
V446 Her,2439005.000,2002.00,9,14.98,0.08,V
V446 Her,2439069.000,2066.00,2,15.15,0.11,V
V446 Her,2439197.000,2194.00,1,15.40,0.15,V
V446 Her,2439261.000,2258.00,4,14.88,0.30,V
V446 Her,2439325.000,2322.00,5,14.82,0.17,V
V446 Her,2439389.000,2386.00,6,14.78,0.09,V
V446 Her,2439517.000,2514.00,1,14.90,0.15,V
V446 Her,2439645.000,2642.00,4,14.80,0.08,V
V446 Her,2439709.000,2706.00,4,14.43,0.36,V
V446 Her,2439773.000,2770.00,6,14.60,0.10,V
V446 Her,2440157.000,3154.00,1,14.70,0.15,V
V446 Her,2440733.000,3730.00,1,14.80,0.15,V
V446 Her,2440797.000,3794.00,1,14.50,0.15,V
V446 Her,2440861.000,3858.00,1,14.80,0.15,V
V446 Her,2441117.000,4114.00,5,14.62,0.07,V
V446 Her,2441245.000,4242.00,1,14.60,0.15,V
V446 Her,2441437.000,4434.00,1,14.50,0.15,V
V446 Her,2441565.000,4562.00,1,16.00,0.15,V
V446 Her,2441885.000,4882.00,2,14.20,0.21,V
