#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1974 Cyg,2448706.500,35.50,5,6.90,0.07,V
V1974 Cyg,2448707.500,36.50,4,7.25,0.09,V
V1974 Cyg,2448708.500,37.50,5,7.00,0.13,V
V1974 Cyg,2448709.500,38.50,10,7.16,0.08,V
V1974 Cyg,2448710.500,39.50,16,7.06,0.04,V
V1974 Cyg,2448711.500,40.50,12,7.03,0.10,V
V1974 Cyg,2448712.500,41.50,20,7.13,0.05,V
V1974 Cyg,2448713.500,42.50,13,7.18,0.07,V
V1974 Cyg,2448714.500,43.50,13,7.21,0.06,V
V1974 Cyg,2448715.500,44.50,9,7.41,0.06,V
V1974 Cyg,2448716.500,45.50,7,7.26,0.06,V
V1974 Cyg,2448717.500,46.50,15,7.26,0.05,V
V1974 Cyg,2448718.500,47.50,14,7.30,0.04,V
V1974 Cyg,2448719.500,48.50,9,7.37,0.05,V
V1974 Cyg,2448720.500,49.50,17,7.39,0.02,V
V1974 Cyg,2448721.500,50.50,18,7.42,0.05,V
V1974 Cyg,2448722.500,51.50,22,7.45,0.05,V
V1974 Cyg,2448723.500,52.50,18,7.56,0.04,V
V1974 Cyg,2448724.500,53.50,18,7.61,0.05,V
V1974 Cyg,2448725.500,54.50,13,7.62,0.05,V
V1974 Cyg,2448726.500,55.50,6,7.77,0.07,V
V1974 Cyg,2448727.500,56.50,10,7.75,0.06,V
V1974 Cyg,2448728.500,57.50,6,7.83,0.09,V
V1974 Cyg,2448729.500,58.50,6,7.78,0.08,V
V1974 Cyg,2448730.500,59.50,3,8.13,0.09,V
V1974 Cyg,2448731.500,60.50,7,7.99,0.08,V
V1974 Cyg,2448732.500,61.50,21,7.95,0.05,V
V1974 Cyg,2448733.500,62.50,21,7.92,0.05,V
V1974 Cyg,2448734.500,63.50,12,8.11,0.06,V
V1974 Cyg,2448735.500,64.50,7,8.01,0.07,V
V1974 Cyg,2448736.500,65.50,9,8.19,0.07,V
V1974 Cyg,2448737.500,66.50,14,7.99,0.04,V
V1974 Cyg,2448738.500,67.50,22,8.04,0.04,V
V1974 Cyg,2448739.500,68.50,9,8.17,0.08,V
V1974 Cyg,2448740.500,69.50,13,8.12,0.06,V
V1974 Cyg,2448741.500,70.50,16,8.19,0.05,V
V1974 Cyg,2448742.500,71.50,20,8.14,0.05,V
V1974 Cyg,2448743.500,72.50,6,8.22,0.06,V
V1974 Cyg,2448744.500,73.50,10,8.13,0.08,V
V1974 Cyg,2448745.500,74.50,21,8.09,0.05,V
V1974 Cyg,2448746.500,75.50,27,8.11,0.05,V
V1974 Cyg,2448747.500,76.50,16,8.09,0.03,V
V1974 Cyg,2448748.500,77.50,10,8.01,0.07,V
V1974 Cyg,2448749.500,78.50,12,8.14,0.07,V
V1974 Cyg,2448752.000,81.00,46,8.16,0.03,V
V1974 Cyg,2448756.000,85.00,74,8.21,0.02,V
V1974 Cyg,2448760.000,89.00,62,8.20,0.02,V
V1974 Cyg,2448764.000,93.00,91,8.24,0.02,V
V1974 Cyg,2448768.000,97.00,77,8.27,0.03,V
V1974 Cyg,2448772.000,101.00,66,8.31,0.04,V
V1974 Cyg,2448776.000,105.00,51,8.30,0.04,V
V1974 Cyg,2448780.000,109.00,39,8.36,0.05,V
V1974 Cyg,2448784.000,113.00,63,8.38,0.04,V
V1974 Cyg,2448788.000,117.00,51,8.43,0.04,V
V1974 Cyg,2448792.000,121.00,51,8.49,0.04,V
V1974 Cyg,2448796.000,125.00,59,8.57,0.04,V
V1974 Cyg,2448800.000,129.00,99,8.72,0.03,V
V1974 Cyg,2448804.000,133.00,76,8.66,0.04,V
V1974 Cyg,2448808.000,137.00,53,8.64,0.04,V
V1974 Cyg,2448812.000,141.00,75,8.76,0.03,V
V1974 Cyg,2448816.000,145.00,42,8.72,0.05,V
V1974 Cyg,2448820.000,149.00,46,8.78,0.05,V
V1974 Cyg,2448824.000,153.00,108,8.78,0.03,V
V1974 Cyg,2448828.000,157.00,84,8.78,0.03,V
V1974 Cyg,2448832.000,161.00,130,8.89,0.02,V
V1974 Cyg,2448836.000,165.00,97,8.90,0.03,V
V1974 Cyg,2448840.000,169.00,112,8.95,0.03,V
V1974 Cyg,2448844.000,173.00,83,8.88,0.04,V
V1974 Cyg,2448848.000,177.00,42,8.89,0.05,V
V1974 Cyg,2448852.000,181.00,76,8.99,0.04,V
V1974 Cyg,2448856.000,185.00,100,8.96,0.03,V
V1974 Cyg,2448860.000,189.00,72,9.08,0.04,V
V1974 Cyg,2448864.000,193.00,101,9.15,0.04,V
V1974 Cyg,2448868.000,197.00,85,9.15,0.04,V
V1974 Cyg,2448872.000,201.00,103,9.07,0.04,V
V1974 Cyg,2448876.000,205.00,66,9.19,0.05,V
V1974 Cyg,2448880.000,209.00,50,9.23,0.06,V
V1974 Cyg,2448884.000,213.00,98,9.23,0.04,V
V1974 Cyg,2448888.000,217.00,68,9.28,0.05,V
V1974 Cyg,2448892.000,221.00,108,9.18,0.04,V
V1974 Cyg,2448896.000,225.00,84,9.23,0.04,V
V1974 Cyg,2448900.000,229.00,59,9.15,0.06,V
V1974 Cyg,2448904.000,233.00,53,9.07,0.05,V
V1974 Cyg,2448908.000,237.00,84,9.30,0.04,V
V1974 Cyg,2448912.000,241.00,64,9.27,0.06,V
V1974 Cyg,2448916.000,245.00,68,9.32,0.04,V
V1974 Cyg,2448920.000,249.00,68,9.30,0.04,V
V1974 Cyg,2448924.000,253.00,67,9.41,0.04,V
V1974 Cyg,2448928.000,257.00,41,9.43,0.06,V
V1974 Cyg,2448932.000,261.00,43,9.59,0.04,V
V1974 Cyg,2448936.000,265.00,38,9.57,0.06,V
V1974 Cyg,2448940.000,269.00,58,9.62,0.05,V
V1974 Cyg,2448944.000,273.00,48,9.68,0.05,V
V1974 Cyg,2448948.000,277.00,46,9.77,0.05,V
V1974 Cyg,2448952.000,281.00,52,9.80,0.05,V
V1974 Cyg,2448956.000,285.00,56,9.79,0.04,V
V1974 Cyg,2448960.000,289.00,40,9.88,0.04,V
V1974 Cyg,2448964.000,293.00,28,9.96,0.06,V
V1974 Cyg,2448968.000,297.00,33,9.91,0.06,V
V1974 Cyg,2448972.000,301.00,38,9.99,0.04,V
V1974 Cyg,2448976.000,305.00,51,10.05,0.04,V
V1974 Cyg,2448980.000,309.00,38,10.15,0.04,V
V1974 Cyg,2448984.000,313.00,60,10.12,0.03,V
V1974 Cyg,2448988.000,317.00,53,10.12,0.04,V
V1974 Cyg,2448992.000,321.00,29,10.24,0.04,V
V1974 Cyg,2448996.000,325.00,18,10.26,0.06,V
V1974 Cyg,2449000.000,329.00,24,10.28,0.04,V
V1974 Cyg,2449006.000,335.00,97,10.28,0.03,V
V1974 Cyg,2449014.000,343.00,45,10.47,0.03,V
V1974 Cyg,2449022.000,351.00,34,10.55,0.03,V
V1974 Cyg,2449030.000,359.00,24,10.60,0.03,V
V1974 Cyg,2449038.000,367.00,32,10.61,0.03,V
V1974 Cyg,2449046.000,375.00,39,10.81,0.04,V
V1974 Cyg,2449054.000,383.00,20,10.91,0.04,V
V1974 Cyg,2449062.000,391.00,32,10.99,0.04,V
V1974 Cyg,2449070.000,399.00,56,11.02,0.03,V
V1974 Cyg,2449078.000,407.00,30,11.05,0.04,V
V1974 Cyg,2449086.000,415.00,27,11.21,0.03,V
V1974 Cyg,2449094.000,423.00,48,11.31,0.02,V
V1974 Cyg,2449102.000,431.00,57,11.47,0.03,V
V1974 Cyg,2449110.000,439.00,34,11.56,0.04,V
V1974 Cyg,2449118.000,447.00,62,11.64,0.03,V
V1974 Cyg,2449126.000,455.00,82,11.81,0.03,V
V1974 Cyg,2449134.000,463.00,74,11.95,0.03,V
V1974 Cyg,2449142.000,471.00,44,11.96,0.03,V
V1974 Cyg,2449150.000,479.00,55,12.08,0.04,V
V1974 Cyg,2449158.000,487.00,68,12.14,0.03,V
V1974 Cyg,2449166.000,495.00,79,12.25,0.02,V
V1974 Cyg,2449174.000,503.00,49,12.35,0.02,V
V1974 Cyg,2449182.000,511.00,64,12.33,0.02,V
V1974 Cyg,2449190.000,519.00,60,12.41,0.03,V
V1974 Cyg,2449198.000,527.00,45,12.43,0.03,V
V1974 Cyg,2449206.000,535.00,62,12.50,0.02,V
V1974 Cyg,2449214.000,543.00,83,12.49,0.02,V
V1974 Cyg,2449222.000,551.00,92,12.56,0.02,V
V1974 Cyg,2449230.000,559.00,37,12.57,0.02,V
V1974 Cyg,2449238.000,567.00,62,12.59,0.02,V
V1974 Cyg,2449246.000,575.00,39,12.75,0.03,V
V1974 Cyg,2449254.000,583.00,42,12.67,0.03,V
V1974 Cyg,2449262.000,591.00,19,12.71,0.03,V
V1974 Cyg,2449270.000,599.00,46,12.75,0.02,V
V1974 Cyg,2449278.000,607.00,45,12.73,0.02,V
V1974 Cyg,2449286.000,615.00,32,12.72,0.03,V
V1974 Cyg,2449294.000,623.00,14,12.70,0.06,V
V1974 Cyg,2449302.000,631.00,36,12.78,0.03,V
V1974 Cyg,2449314.000,643.00,46,12.76,0.03,V
V1974 Cyg,2449330.000,659.00,55,12.76,0.03,V
V1974 Cyg,2449346.000,675.00,27,12.83,0.04,V
V1974 Cyg,2449362.000,691.00,54,12.67,0.02,V
V1974 Cyg,2449378.000,707.00,24,12.69,0.03,V
V1974 Cyg,2449394.000,723.00,20,12.76,0.05,V
V1974 Cyg,2449410.000,739.00,21,12.77,0.04,V
V1974 Cyg,2449426.000,755.00,30,12.87,0.04,V
V1974 Cyg,2449442.000,771.00,13,12.95,0.04,V
V1974 Cyg,2449458.000,787.00,25,13.03,0.04,V
V1974 Cyg,2449474.000,803.00,30,13.04,0.02,V
V1974 Cyg,2449490.000,819.00,30,13.09,0.03,V
V1974 Cyg,2449506.000,835.00,54,13.16,0.02,V
V1974 Cyg,2449522.000,851.00,52,13.22,0.02,V
V1974 Cyg,2449538.000,867.00,82,13.32,0.02,V
V1974 Cyg,2449554.000,883.00,30,13.39,0.03,V
V1974 Cyg,2449570.000,899.00,67,13.39,0.02,V
V1974 Cyg,2449586.000,915.00,44,13.45,0.02,V
V1974 Cyg,2449602.000,931.00,52,13.55,0.03,V
V1974 Cyg,2449642.000,971.00,161,13.82,0.03,V
V1974 Cyg,2449706.000,1035.00,186,14.21,0.02,V
V1974 Cyg,2449770.000,1099.00,56,14.48,0.04,V
V1974 Cyg,2449834.000,1163.00,111,14.59,0.03,V
V1974 Cyg,2449898.000,1227.00,160,14.75,0.03,V
V1974 Cyg,2449962.000,1291.00,231,14.96,0.02,V
V1974 Cyg,2450026.000,1355.00,114,14.96,0.02,V
V1974 Cyg,2450090.000,1419.00,32,14.99,0.04,V
V1974 Cyg,2450154.000,1483.00,24,15.18,0.03,V
V1974 Cyg,2450218.000,1547.00,95,15.26,0.02,V
V1974 Cyg,2450282.000,1611.00,52,15.38,0.04,V
V1974 Cyg,2450346.000,1675.00,34,15.29,0.03,V
V1974 Cyg,2450410.000,1739.00,19,15.56,0.02,V
V1974 Cyg,2450538.000,1867.00,14,15.71,0.04,V
V1974 Cyg,2450602.000,1931.00,27,15.68,0.02,V
V1974 Cyg,2450666.000,1995.00,52,15.73,0.02,V
V1974 Cyg,2450730.000,2059.00,5,16.00,0.07,V
