#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
RR Pic,2424630.000,331.00,1,5.60,0.15,V
RR Pic,2424646.000,347.00,1,5.60,0.15,V
RR Pic,2424662.000,363.00,1,5.40,0.15,V
RR Pic,2424670.000,371.00,1,5.50,0.15,V
RR Pic,2424678.000,379.00,1,5.60,0.15,V
RR Pic,2424694.000,395.00,1,5.50,0.15,V
RR Pic,2424714.000,415.00,1,5.70,0.15,V
RR Pic,2424730.000,431.00,1,5.50,0.15,V
RR Pic,2424794.000,495.00,2,6.20,0.11,V
RR Pic,2424810.000,511.00,2,6.20,0.11,V
RR Pic,2424826.000,527.00,4,6.20,0.08,V
RR Pic,2424842.000,543.00,7,6.23,0.06,V
RR Pic,2424858.000,559.00,5,6.30,0.07,V
RR Pic,2424874.000,575.00,7,6.21,0.06,V
RR Pic,2424890.000,591.00,5,6.26,0.07,V
RR Pic,2424906.000,607.00,7,6.34,0.06,V
RR Pic,2424922.000,623.00,7,6.33,0.06,V
RR Pic,2424938.000,639.00,5,6.38,0.07,V
RR Pic,2424954.000,655.00,5,6.40,0.07,V
RR Pic,2424970.000,671.00,6,6.38,0.06,V
RR Pic,2424986.000,687.00,5,6.46,0.07,V
RR Pic,2425002.000,703.00,5,6.40,0.07,V
RR Pic,2425018.000,719.00,6,6.52,0.06,V
RR Pic,2425034.000,735.00,8,6.48,0.05,V
RR Pic,2425050.000,751.00,5,6.42,0.07,V
RR Pic,2425066.000,767.00,4,6.40,0.08,V
RR Pic,2425130.000,831.00,1,6.30,0.15,V
RR Pic,2425146.000,847.00,1,6.50,0.15,V
RR Pic,2425162.000,863.00,2,6.60,0.11,V
RR Pic,2425178.000,879.00,6,6.40,0.06,V
RR Pic,2425194.000,895.00,5,6.52,0.07,V
RR Pic,2425210.000,911.00,6,6.77,0.06,V
RR Pic,2425226.000,927.00,5,6.70,0.08,V
RR Pic,2425242.000,943.00,5,6.78,0.07,V
RR Pic,2425258.000,959.00,3,6.67,0.09,V
RR Pic,2425274.000,975.00,4,6.75,0.08,V
RR Pic,2425290.000,991.00,5,6.86,0.07,V
RR Pic,2425306.000,1007.00,1,6.90,0.15,V
RR Pic,2425330.000,1031.00,5,6.94,0.07,V
RR Pic,2425362.000,1063.00,11,7.07,0.03,V
RR Pic,2425394.000,1095.00,8,7.06,0.05,V
RR Pic,2425426.000,1127.00,7,7.13,0.06,V
RR Pic,2425522.000,1223.00,5,7.36,0.07,V
RR Pic,2425554.000,1255.00,9,7.34,0.05,V
RR Pic,2425586.000,1287.00,11,7.39,0.04,V
RR Pic,2425618.000,1319.00,4,7.35,0.08,V
RR Pic,2425650.000,1351.00,10,7.56,0.05,V
RR Pic,2425682.000,1383.00,5,7.62,0.07,V
RR Pic,2425714.000,1415.00,6,7.67,0.06,V
RR Pic,2425746.000,1447.00,7,7.66,0.06,V
RR Pic,2425778.000,1479.00,8,7.73,0.05,V
RR Pic,2425810.000,1511.00,2,7.75,0.11,V
RR Pic,2425890.000,1591.00,5,8.12,0.07,V
RR Pic,2426018.000,1719.00,25,8.25,0.03,V
RR Pic,2426146.000,1847.00,19,8.25,0.02,V
RR Pic,2426274.000,1975.00,14,8.34,0.03,V
RR Pic,2426402.000,2103.00,25,8.41,0.02,V
RR Pic,2426530.000,2231.00,9,8.40,0.05,V
RR Pic,2426658.000,2359.00,9,8.47,0.05,V
RR Pic,2426786.000,2487.00,25,8.59,0.03,V
RR Pic,2426914.000,2615.00,12,8.47,0.05,V
RR Pic,2427042.000,2743.00,7,8.70,0.08,V
RR Pic,2427170.000,2871.00,25,8.58,0.03,V
RR Pic,2427298.000,2999.00,9,8.62,0.05,V
RR Pic,2427426.000,3127.00,25,8.72,0.02,V
RR Pic,2427554.000,3255.00,44,8.63,0.03,V
RR Pic,2427682.000,3383.00,30,8.60,0.03,V
RR Pic,2427810.000,3511.00,38,8.83,0.04,V
RR Pic,2427938.000,3639.00,46,8.82,0.04,V
RR Pic,2428066.000,3767.00,29,8.97,0.04,V
RR Pic,2428194.000,3895.00,43,8.91,0.04,V
RR Pic,2428322.000,4023.00,58,8.79,0.03,V
RR Pic,2428450.000,4151.00,19,9.22,0.07,V
RR Pic,2428578.000,4279.00,33,9.23,0.05,V
RR Pic,2428706.000,4407.00,17,9.36,0.06,V
RR Pic,2428834.000,4535.00,6,9.43,0.13,V
RR Pic,2428962.000,4663.00,32,9.46,0.03,V
RR Pic,2429090.000,4791.00,13,9.48,0.03,V
RR Pic,2429218.000,4919.00,6,9.57,0.06,V
RR Pic,2429346.000,5047.00,17,9.65,0.02,V
RR Pic,2429474.000,5175.00,12,9.68,0.02,V
RR Pic,2429602.000,5303.00,29,9.71,0.03,V
RR Pic,2429730.000,5431.00,46,9.73,0.02,V
RR Pic,2429858.000,5559.00,22,9.86,0.05,V
RR Pic,2429986.000,5687.00,27,9.91,0.02,V
RR Pic,2430114.000,5815.00,27,9.97,0.03,V
RR Pic,2430242.000,5943.00,17,10.02,0.02,V
RR Pic,2430370.000,6071.00,29,10.11,0.02,V
RR Pic,2430498.000,6199.00,22,10.16,0.02,V
RR Pic,2430626.000,6327.00,6,10.13,0.06,V
RR Pic,2430754.000,6455.00,22,10.28,0.02,V
RR Pic,2430882.000,6583.00,21,10.38,0.02,V
RR Pic,2431010.000,6711.00,19,10.29,0.02,V
RR Pic,2431138.000,6839.00,29,10.56,0.05,V
RR Pic,2431266.000,6967.00,17,10.64,0.03,V
RR Pic,2431458.000,7159.00,20,10.82,0.07,V
RR Pic,2431714.000,7415.00,22,11.03,0.03,V
RR Pic,2431970.000,7671.00,48,10.90,0.03,V
RR Pic,2432226.000,7927.00,64,10.91,0.04,V
RR Pic,2432482.000,8183.00,61,10.90,0.03,V
RR Pic,2432738.000,8439.00,63,10.96,0.03,V
RR Pic,2432994.000,8695.00,79,11.06,0.03,V
RR Pic,2433250.000,8951.00,84,11.11,0.03,V
RR Pic,2433506.000,9207.00,92,11.20,0.03,V
RR Pic,2433762.000,9463.00,76,11.21,0.04,V
RR Pic,2434018.000,9719.00,71,11.28,0.03,V
RR Pic,2434274.000,9975.00,70,11.36,0.03,V
RR Pic,2434530.000,10231.00,74,11.44,0.03,V
RR Pic,2434786.000,10487.00,63,11.42,0.03,V
RR Pic,2435042.000,10743.00,59,11.35,0.02,V
RR Pic,2435298.000,10999.00,57,11.44,0.03,V
RR Pic,2435554.000,11255.00,57,11.46,0.02,V
RR Pic,2435810.000,11511.00,67,11.50,0.02,V
RR Pic,2436066.000,11767.00,58,11.51,0.02,V
RR Pic,2436322.000,12023.00,56,11.53,0.02,V
RR Pic,2436578.000,12279.00,63,11.58,0.02,V
RR Pic,2436834.000,12535.00,54,11.62,0.02,V
RR Pic,2437090.000,12791.00,50,11.67,0.02,V
RR Pic,2437346.000,13047.00,52,11.69,0.02,V
RR Pic,2437602.000,13303.00,58,11.74,0.02,V
RR Pic,2437858.000,13559.00,53,11.79,0.02,V
RR Pic,2438114.000,13815.00,51,11.77,0.02,V
RR Pic,2438370.000,14071.00,46,11.87,0.02,V
RR Pic,2438626.000,14327.00,43,11.90,0.02,V
RR Pic,2438882.000,14583.00,50,11.98,0.02,V
RR Pic,2439138.000,14839.00,59,11.95,0.02,V
RR Pic,2439394.000,15095.00,51,12.01,0.02,V
RR Pic,2439650.000,15351.00,53,12.03,0.02,V
RR Pic,2439906.000,15607.00,58,12.03,0.02,V
RR Pic,2440162.000,15863.00,43,12.02,0.02,V
RR Pic,2440418.000,16119.00,33,12.05,0.02,V
RR Pic,2440674.000,16375.00,30,11.99,0.02,V
RR Pic,2440930.000,16631.00,37,11.76,0.03,V
RR Pic,2441186.000,16887.00,48,11.80,0.03,V
RR Pic,2441442.000,17143.00,52,11.83,0.03,V
RR Pic,2441698.000,17399.00,52,11.75,0.03,V
RR Pic,2441954.000,17655.00,62,11.77,0.03,V
RR Pic,2442210.000,17911.00,90,11.87,0.03,V
RR Pic,2442466.000,18167.00,247,11.85,0.02,V
RR Pic,2442722.000,18423.00,115,11.85,0.02,V
RR Pic,2442978.000,18679.00,107,11.85,0.02,V
RR Pic,2443362.000,19063.00,14,11.91,0.04,V
RR Pic,2443874.000,19575.00,5,12.06,0.07,V
RR Pic,2444386.000,20087.00,14,12.11,0.08,V
RR Pic,2444898.000,20599.00,136,12.11,0.02,V
RR Pic,2445410.000,21111.00,125,12.08,0.02,V
RR Pic,2445922.000,21623.00,183,12.11,0.02,V
RR Pic,2446434.000,22135.00,90,11.90,0.02,V
RR Pic,2446946.000,22647.00,135,11.90,0.02,V
RR Pic,2447458.000,23159.00,236,11.92,0.02,V
RR Pic,2447970.000,23671.00,139,11.85,0.02,V
