#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1494 Aql,2451590.500,76.50,2,8.90,0.11,V
V1494 Aql,2451591.500,77.50,2,9.00,0.11,V
V1494 Aql,2451593.500,79.50,1,8.80,0.15,V
V1494 Aql,2451594.500,80.50,1,9.30,0.15,V
V1494 Aql,2451595.500,81.50,1,9.70,0.15,V
V1494 Aql,2451597.500,83.50,1,9.60,0.15,V
V1494 Aql,2451599.500,85.50,1,9.80,0.15,V
V1494 Aql,2451601.000,87.00,6,9.50,0.06,V
V1494 Aql,2451603.000,89.00,7,9.54,0.06,V
V1494 Aql,2451605.000,91.00,2,8.90,0.42,V
V1494 Aql,2451607.000,93.00,4,8.85,0.11,V
V1494 Aql,2451609.000,95.00,6,9.33,0.06,V
V1494 Aql,2451611.000,97.00,4,9.63,0.12,V
V1494 Aql,2451613.000,99.00,3,9.63,0.11,V
V1494 Aql,2451615.000,101.00,5,9.72,0.07,V
V1494 Aql,2451617.000,103.00,1,9.70,0.15,V
V1494 Aql,2451619.000,105.00,4,8.98,0.08,V
V1494 Aql,2451621.000,107.00,7,8.73,0.12,V
V1494 Aql,2451627.000,113.00,1,9.30,0.15,V
V1494 Aql,2451629.000,115.00,5,9.58,0.07,V
V1494 Aql,2451631.000,117.00,4,9.63,0.10,V
V1494 Aql,2451633.000,119.00,4,9.60,0.08,V
V1494 Aql,2451635.000,121.00,3,9.07,0.28,V
V1494 Aql,2451637.000,123.00,5,9.26,0.13,V
V1494 Aql,2451639.000,125.00,1,9.80,0.15,V
V1494 Aql,2451641.000,127.00,6,9.60,0.06,V
V1494 Aql,2451643.000,129.00,7,9.36,0.07,V
V1494 Aql,2451645.000,131.00,2,9.50,0.14,V
V1494 Aql,2451647.000,133.00,2,9.65,0.11,V
V1494 Aql,2451649.000,135.00,4,9.75,0.08,V
V1494 Aql,2451654.000,140.00,3,9.80,0.12,V
V1494 Aql,2451662.000,148.00,28,9.92,0.03,V
V1494 Aql,2451670.000,156.00,49,9.81,0.03,V
V1494 Aql,2451678.000,164.00,37,9.97,0.04,V
V1494 Aql,2451686.000,172.00,27,9.98,0.03,V
V1494 Aql,2451694.000,180.00,40,10.16,0.02,V
V1494 Aql,2451702.000,188.00,55,10.12,0.02,V
V1494 Aql,2451710.000,196.00,32,10.26,0.02,V
V1494 Aql,2451718.000,204.00,36,10.38,0.02,V
V1494 Aql,2451726.000,212.00,36,10.42,0.02,V
V1494 Aql,2451734.000,220.00,28,10.47,0.02,V
V1494 Aql,2451742.000,228.00,22,10.54,0.03,V
V1494 Aql,2451750.000,236.00,36,10.62,0.02,V
V1494 Aql,2451758.000,244.00,56,10.69,0.02,V
V1494 Aql,2451766.000,252.00,32,10.75,0.03,V
V1494 Aql,2451774.000,260.00,30,10.96,0.04,V
V1494 Aql,2451782.000,268.00,58,11.02,0.03,V
V1494 Aql,2451790.000,276.00,45,11.10,0.04,V
V1494 Aql,2451798.000,284.00,23,11.06,0.03,V
V1494 Aql,2451806.000,292.00,34,11.24,0.03,V
V1494 Aql,2451814.000,300.00,45,11.24,0.02,V
V1494 Aql,2451822.000,308.00,28,11.34,0.03,V
V1494 Aql,2451830.000,316.00,16,11.46,0.02,V
V1494 Aql,2451838.000,324.00,42,11.49,0.02,V
V1494 Aql,2451846.000,332.00,18,11.47,0.05,V
V1494 Aql,2451854.000,340.00,29,11.69,0.04,V
V1494 Aql,2451862.000,348.00,7,11.81,0.08,V
V1494 Aql,2451870.000,356.00,7,11.64,0.09,V
V1494 Aql,2451878.000,364.00,11,11.91,0.07,V
V1494 Aql,2451886.000,372.00,6,11.77,0.08,V
V1494 Aql,2451894.000,380.00,3,11.97,0.15,V
V1494 Aql,2451902.000,388.00,2,12.40,0.11,V
V1494 Aql,2451914.000,400.00,1,12.10,0.15,V
V1494 Aql,2451962.000,448.00,3,13.10,0.09,V
V1494 Aql,2451978.000,464.00,1,12.90,0.15,V
V1494 Aql,2451994.000,480.00,2,13.00,0.11,V
V1494 Aql,2452010.000,496.00,3,13.17,0.09,V
V1494 Aql,2452026.000,512.00,11,13.21,0.05,V
V1494 Aql,2452042.000,528.00,12,13.33,0.02,V
V1494 Aql,2452058.000,544.00,23,13.23,0.06,V
V1494 Aql,2452074.000,560.00,13,13.38,0.05,V
V1494 Aql,2452090.000,576.00,25,13.50,0.03,V
V1494 Aql,2452106.000,592.00,27,13.54,0.05,V
V1494 Aql,2452122.000,608.00,24,13.70,0.03,V
V1494 Aql,2452138.000,624.00,33,13.78,0.03,V
V1494 Aql,2452154.000,640.00,18,13.91,0.03,V
V1494 Aql,2452170.000,656.00,10,14.10,0.05,V
V1494 Aql,2452186.000,672.00,6,14.08,0.11,V
V1494 Aql,2452202.000,688.00,5,14.16,0.07,V
V1494 Aql,2452218.000,704.00,6,14.18,0.09,V
V1494 Aql,2452234.000,720.00,7,14.41,0.06,V
V1494 Aql,2452250.000,736.00,1,14.50,0.15,V
V1494 Aql,2452266.000,752.00,1,14.20,0.15,V
V1494 Aql,2452410.000,896.00,1,14.80,0.15,V
V1494 Aql,2452426.000,912.00,4,15.03,0.08,V
V1494 Aql,2452442.000,928.00,1,15.20,0.15,V
V1494 Aql,2452458.000,944.00,1,15.20,0.15,V
V1494 Aql,2452490.000,976.00,10,16.20,0.02,V
V1494 Aql,2452522.000,1008.00,10,15.50,0.02,V
V1494 Aql,2452546.000,1032.00,10,15.50,0.02,V
V1494 Aql,2452578.000,1064.00,21,15.37,0.02,V
V1494 Aql,2452834.000,1320.00,1,15.40,0.15,V
V1494 Aql,2452866.000,1352.00,1,15.60,0.15,V
V1494 Aql,2452898.000,1384.00,11,16.37,0.05,V
V1494 Aql,2453346.000,1832.00,10,15.60,0.02,V
V1494 Aql,2453570.000,2056.00,20,16.46,0.05,V
V1494 Aql,2453602.000,2088.00,10,17.10,0.02,V
V1494 Aql,2453666.000,2152.00,20,17.09,0.18,V
V1494 Aql,2453858.000,2344.00,10,17.30,0.02,V
V1494 Aql,2453890.000,2376.00,10,18.20,0.02,V
V1494 Aql,2453922.000,2408.00,10,17.12,0.02,V
