#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1419 Aql,2449154.500,30.50,19,9.51,0.07,V
V1419 Aql,2449155.500,31.50,14,9.64,0.10,V
V1419 Aql,2449156.500,32.50,18,9.87,0.11,V
V1419 Aql,2449157.500,33.50,9,9.72,0.12,V
V1419 Aql,2449158.500,34.50,18,9.90,0.11,V
V1419 Aql,2449159.500,35.50,14,10.06,0.09,V
V1419 Aql,2449160.500,36.50,16,10.31,0.08,V
V1419 Aql,2449161.500,37.50,23,10.38,0.08,V
V1419 Aql,2449162.500,38.50,13,10.55,0.07,V
V1419 Aql,2449163.500,39.50,20,10.66,0.09,V
V1419 Aql,2449164.500,40.50,12,10.62,0.12,V
V1419 Aql,2449165.500,41.50,11,10.83,0.10,V
V1419 Aql,2449166.500,42.50,13,11.23,0.12,V
V1419 Aql,2449167.500,43.50,13,11.51,0.09,V
V1419 Aql,2449168.500,44.50,12,11.91,0.11,V
V1419 Aql,2449169.500,45.50,10,12.02,0.09,V
V1419 Aql,2449170.500,46.50,6,11.95,0.08,V
V1419 Aql,2449171.500,47.50,6,11.88,0.13,V
V1419 Aql,2449172.500,48.50,3,12.13,0.10,V
V1419 Aql,2449173.500,49.50,4,12.33,0.12,V
V1419 Aql,2449174.500,50.50,6,12.45,0.08,V
V1419 Aql,2449175.500,51.50,8,12.41,0.10,V
V1419 Aql,2449176.500,52.50,12,12.62,0.08,V
V1419 Aql,2449177.500,53.50,12,12.62,0.09,V
V1419 Aql,2449178.500,54.50,9,12.92,0.07,V
V1419 Aql,2449179.500,55.50,16,12.93,0.07,V
V1419 Aql,2449180.500,56.50,11,13.04,0.09,V
V1419 Aql,2449181.500,57.50,11,13.08,0.08,V
V1419 Aql,2449182.500,58.50,6,12.77,0.12,V
V1419 Aql,2449183.500,59.50,6,13.02,0.08,V
V1419 Aql,2449184.500,60.50,9,13.18,0.05,V
V1419 Aql,2449185.500,61.50,11,13.38,0.07,V
V1419 Aql,2449186.500,62.50,18,13.28,0.08,V
V1419 Aql,2449187.500,63.50,9,13.40,0.16,V
V1419 Aql,2449188.500,64.50,5,13.86,0.07,V
V1419 Aql,2449189.500,65.50,2,13.90,0.14,V
V1419 Aql,2449190.500,66.50,4,13.93,0.19,V
V1419 Aql,2449191.500,67.50,9,13.94,0.05,V
V1419 Aql,2449192.500,68.50,11,13.98,0.06,V
V1419 Aql,2449193.500,69.50,8,14.08,0.07,V
V1419 Aql,2449194.500,70.50,7,13.83,0.09,V
V1419 Aql,2449195.500,71.50,5,13.80,0.13,V
V1419 Aql,2449196.500,72.50,2,13.70,0.21,V
V1419 Aql,2449197.500,73.50,4,13.85,0.08,V
V1419 Aql,2449198.500,74.50,1,13.90,0.15,V
V1419 Aql,2449199.500,75.50,1,13.00,0.15,V
V1419 Aql,2449202.000,78.00,2,13.75,0.11,V
V1419 Aql,2449206.000,82.00,18,13.82,0.06,V
V1419 Aql,2449210.000,86.00,24,13.75,0.06,V
V1419 Aql,2449214.000,90.00,30,13.81,0.05,V
V1419 Aql,2449218.000,94.00,35,13.80,0.03,V
V1419 Aql,2449222.000,98.00,35,13.63,0.04,V
V1419 Aql,2449226.000,102.00,11,13.62,0.10,V
V1419 Aql,2449230.000,106.00,2,13.70,0.11,V
V1419 Aql,2449234.000,110.00,10,13.19,0.07,V
V1419 Aql,2449238.000,114.00,25,13.21,0.04,V
V1419 Aql,2449242.000,118.00,16,13.19,0.07,V
V1419 Aql,2449246.000,122.00,16,13.08,0.07,V
V1419 Aql,2449250.000,126.00,36,13.01,0.03,V
V1419 Aql,2449254.000,130.00,16,12.90,0.07,V
V1419 Aql,2449258.000,134.00,8,12.98,0.05,V
V1419 Aql,2449262.000,138.00,6,12.93,0.07,V
V1419 Aql,2449266.000,142.00,20,12.90,0.05,V
V1419 Aql,2449270.000,146.00,30,12.91,0.05,V
V1419 Aql,2449274.000,150.00,17,12.80,0.05,V
V1419 Aql,2449278.000,154.00,31,12.70,0.03,V
V1419 Aql,2449282.000,158.00,12,12.73,0.05,V
V1419 Aql,2449286.000,162.00,8,12.84,0.07,V
V1419 Aql,2449290.000,166.00,5,12.66,0.10,V
V1419 Aql,2449294.000,170.00,8,12.58,0.06,V
V1419 Aql,2449298.000,174.00,18,12.69,0.06,V
V1419 Aql,2449302.000,178.00,12,12.72,0.06,V
V1419 Aql,2449306.000,182.00,11,12.72,0.07,V
V1419 Aql,2449310.000,186.00,18,12.54,0.04,V
V1419 Aql,2449314.000,190.00,6,12.85,0.06,V
V1419 Aql,2449318.000,194.00,5,12.72,0.10,V
V1419 Aql,2449322.000,198.00,8,12.81,0.06,V
V1419 Aql,2449326.000,202.00,10,12.84,0.06,V
V1419 Aql,2449330.000,206.00,7,12.79,0.07,V
V1419 Aql,2449334.000,210.00,3,12.73,0.09,V
V1419 Aql,2449338.000,214.00,2,12.85,0.11,V
V1419 Aql,2449342.000,218.00,3,12.77,0.09,V
V1419 Aql,2449346.000,222.00,1,12.80,0.15,V
V1419 Aql,2449392.000,268.00,1,12.90,0.15,V
V1419 Aql,2449408.000,284.00,5,12.90,0.07,V
V1419 Aql,2449424.000,300.00,11,13.03,0.04,V
V1419 Aql,2449440.000,316.00,3,13.10,0.09,V
V1419 Aql,2449456.000,332.00,13,13.18,0.04,V
V1419 Aql,2449472.000,348.00,7,13.23,0.09,V
V1419 Aql,2449488.000,364.00,13,13.26,0.06,V
V1419 Aql,2449504.000,380.00,35,13.28,0.04,V
V1419 Aql,2449520.000,396.00,58,13.28,0.03,V
V1419 Aql,2449536.000,412.00,74,13.37,0.03,V
V1419 Aql,2449552.000,428.00,48,13.45,0.04,V
V1419 Aql,2449568.000,444.00,74,13.54,0.03,V
V1419 Aql,2449584.000,460.00,38,13.53,0.04,V
V1419 Aql,2449600.000,476.00,68,13.64,0.04,V
V1419 Aql,2449616.000,492.00,21,13.54,0.07,V
V1419 Aql,2449632.000,508.00,34,13.68,0.05,V
V1419 Aql,2449648.000,524.00,14,13.81,0.07,V
V1419 Aql,2449664.000,540.00,10,13.92,0.08,V
V1419 Aql,2449680.000,556.00,11,14.06,0.06,V
V1419 Aql,2449696.000,572.00,6,13.98,0.11,V
V1419 Aql,2449776.000,652.00,1,14.60,0.15,V
V1419 Aql,2449792.000,668.00,4,14.30,0.09,V
V1419 Aql,2449808.000,684.00,4,14.18,0.25,V
V1419 Aql,2449824.000,700.00,2,14.75,0.11,V
V1419 Aql,2449840.000,716.00,5,14.70,0.09,V
V1419 Aql,2449856.000,732.00,3,14.77,0.11,V
V1419 Aql,2449872.000,748.00,6,14.92,0.11,V
V1419 Aql,2449888.000,764.00,2,15.00,0.11,V
V1419 Aql,2449904.000,780.00,14,15.01,0.05,V
V1419 Aql,2449920.000,796.00,10,15.09,0.06,V
V1419 Aql,2449936.000,812.00,12,15.14,0.07,V
V1419 Aql,2449952.000,828.00,16,14.73,0.11,V
V1419 Aql,2449968.000,844.00,7,14.84,0.16,V
V1419 Aql,2449984.000,860.00,8,15.08,0.12,V
V1419 Aql,2450000.000,876.00,1,14.50,0.15,V
V1419 Aql,2450016.000,892.00,6,15.28,0.07,V
V1419 Aql,2450136.000,1012.00,1,15.70,0.15,V
V1419 Aql,2450232.000,1108.00,1,15.80,0.15,V
V1419 Aql,2450296.000,1172.00,1,16.00,0.15,V
V1419 Aql,2450328.000,1204.00,1,16.20,0.15,V
V1419 Aql,2452168.000,3044.00,9,17.00,0.05,V
