#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V705 Cas,2449383.500,55.50,49,8.09,0.03,V
V705 Cas,2449384.500,56.50,42,8.03,0.03,V
V705 Cas,2449385.500,57.50,26,8.23,0.04,V
V705 Cas,2449386.500,58.50,33,8.31,0.04,V
V705 Cas,2449387.500,59.50,42,8.48,0.04,V
V705 Cas,2449388.500,60.50,38,8.43,0.03,V
V705 Cas,2449389.500,61.50,56,8.40,0.03,V
V705 Cas,2449390.500,62.50,50,8.33,0.03,V
V705 Cas,2449391.500,63.50,20,8.35,0.03,V
V705 Cas,2449392.500,64.50,30,8.44,0.02,V
V705 Cas,2449393.500,65.50,25,8.49,0.03,V
V705 Cas,2449394.500,66.50,26,8.49,0.03,V
V705 Cas,2449395.500,67.50,27,8.53,0.03,V
V705 Cas,2449396.500,68.50,25,8.54,0.03,V
V705 Cas,2449397.500,69.50,35,8.86,0.04,V
V705 Cas,2449398.500,70.50,68,9.03,0.03,V
V705 Cas,2449399.500,71.50,49,9.66,0.05,V
V705 Cas,2449400.500,72.50,60,10.08,0.04,V
V705 Cas,2449401.500,73.50,53,10.56,0.03,V
V705 Cas,2449402.500,74.50,90,11.31,0.02,V
V705 Cas,2449403.500,75.50,23,12.03,0.06,V
V705 Cas,2449404.500,76.50,11,12.44,0.07,V
V705 Cas,2449405.500,77.50,4,12.60,0.24,V
V705 Cas,2449406.500,78.50,2,12.90,0.28,V
V705 Cas,2449407.500,79.50,2,13.30,0.42,V
V705 Cas,2449408.500,80.50,2,13.30,0.14,V
V705 Cas,2449410.500,82.50,5,14.00,0.09,V
V705 Cas,2449411.500,83.50,4,14.63,0.19,V
V705 Cas,2449412.500,84.50,3,14.20,0.21,V
V705 Cas,2449413.500,85.50,3,14.43,0.18,V
V705 Cas,2449414.500,86.50,2,14.50,0.14,V
V705 Cas,2449415.500,87.50,8,14.64,0.13,V
V705 Cas,2449416.500,88.50,1,15.00,0.15,V
V705 Cas,2449417.500,89.50,3,15.30,0.17,V
V705 Cas,2449418.500,90.50,1,15.10,0.15,V
V705 Cas,2449420.500,92.50,1,15.90,0.15,V
V705 Cas,2449421.500,93.50,1,15.10,0.15,V
V705 Cas,2449422.500,94.50,1,15.10,0.15,V
V705 Cas,2449423.500,95.50,1,16.20,0.15,V
V705 Cas,2449424.500,96.50,1,16.20,0.15,V
V705 Cas,2449425.500,97.50,1,15.20,0.15,V
V705 Cas,2449426.500,98.50,1,15.20,0.15,V
V705 Cas,2449428.500,100.50,2,15.55,0.32,V
V705 Cas,2449442.500,114.50,1,15.90,0.15,V
V705 Cas,2449446.500,118.50,1,15.90,0.15,V
V705 Cas,2449447.500,119.50,2,15.90,0.11,V
V705 Cas,2449450.500,122.50,2,15.35,0.18,V
V705 Cas,2449453.500,125.50,1,13.40,0.15,V
V705 Cas,2449455.500,127.50,1,13.80,0.15,V
V705 Cas,2449457.500,129.50,1,14.20,0.15,V
V705 Cas,2449458.500,130.50,1,13.80,0.15,V
V705 Cas,2449459.500,131.50,1,14.40,0.15,V
V705 Cas,2449460.500,132.50,1,13.50,0.15,V
V705 Cas,2449461.500,133.50,2,13.80,0.11,V
V705 Cas,2449462.500,134.50,1,14.30,0.15,V
V705 Cas,2449463.500,135.50,3,13.40,0.09,V
V705 Cas,2449465.500,137.50,2,13.90,0.14,V
V705 Cas,2449470.500,142.50,1,14.00,0.15,V
V705 Cas,2449471.500,143.50,3,13.63,0.09,V
V705 Cas,2449472.500,144.50,1,13.30,0.15,V
V705 Cas,2449473.500,145.50,7,13.57,0.07,V
V705 Cas,2449474.500,146.50,5,13.44,0.12,V
V705 Cas,2449475.500,147.50,6,13.52,0.06,V
V705 Cas,2449477.500,149.50,2,13.35,0.11,V
V705 Cas,2449478.500,150.50,1,13.40,0.15,V
V705 Cas,2449479.500,151.50,1,13.80,0.15,V
V705 Cas,2449480.500,152.50,4,13.30,0.08,V
V705 Cas,2449481.500,153.50,3,13.47,0.09,V
V705 Cas,2449483.500,155.50,6,13.33,0.10,V
V705 Cas,2449484.500,156.50,3,13.40,0.09,V
V705 Cas,2449485.500,157.50,7,13.31,0.09,V
V705 Cas,2449486.500,158.50,4,13.30,0.15,V
V705 Cas,2449487.500,159.50,4,13.08,0.16,V
V705 Cas,2449488.500,160.50,6,13.07,0.14,V
V705 Cas,2449490.500,162.50,2,13.10,0.14,V
V705 Cas,2449491.500,163.50,2,12.65,0.11,V
V705 Cas,2449492.500,164.50,1,13.40,0.15,V
V705 Cas,2449493.500,165.50,2,12.90,0.21,V
V705 Cas,2449494.500,166.50,2,13.05,0.25,V
V705 Cas,2449495.500,167.50,1,12.30,0.15,V
V705 Cas,2449496.500,168.50,1,12.50,0.15,V
V705 Cas,2449497.500,169.50,1,12.30,0.15,V
V705 Cas,2449499.500,171.50,1,12.40,0.15,V
V705 Cas,2449504.000,176.00,55,12.63,0.05,V
V705 Cas,2449512.000,184.00,65,12.36,0.03,V
V705 Cas,2449520.000,192.00,61,12.30,0.03,V
V705 Cas,2449528.000,200.00,28,12.27,0.03,V
V705 Cas,2449536.000,208.00,70,12.25,0.02,V
V705 Cas,2449544.000,216.00,88,12.27,0.02,V
V705 Cas,2449552.000,224.00,36,12.21,0.03,V
V705 Cas,2449560.000,232.00,33,12.19,0.03,V
V705 Cas,2449568.000,240.00,71,12.17,0.02,V
V705 Cas,2449576.000,248.00,66,12.21,0.02,V
V705 Cas,2449584.000,256.00,46,12.20,0.03,V
V705 Cas,2449592.000,264.00,59,12.19,0.02,V
V705 Cas,2449600.000,272.00,46,12.18,0.02,V
V705 Cas,2449608.000,280.00,43,12.14,0.03,V
V705 Cas,2449616.000,288.00,25,12.11,0.03,V
V705 Cas,2449624.000,296.00,39,12.13,0.02,V
V705 Cas,2449632.000,304.00,54,12.13,0.02,V
V705 Cas,2449640.000,312.00,51,12.18,0.02,V
V705 Cas,2449648.000,320.00,35,12.17,0.02,V
V705 Cas,2449656.000,328.00,53,12.15,0.02,V
V705 Cas,2449664.000,336.00,31,12.22,0.03,V
V705 Cas,2449672.000,344.00,9,12.19,0.05,V
V705 Cas,2449680.000,352.00,23,12.16,0.03,V
V705 Cas,2449688.000,360.00,46,12.17,0.02,V
V705 Cas,2449696.000,368.00,24,12.14,0.03,V
V705 Cas,2449704.000,376.00,14,12.19,0.03,V
V705 Cas,2449712.000,384.00,32,12.22,0.03,V
V705 Cas,2449720.000,392.00,41,12.22,0.02,V
V705 Cas,2449728.000,400.00,19,12.30,0.03,V
V705 Cas,2449736.000,408.00,14,12.25,0.06,V
V705 Cas,2449744.000,416.00,32,12.23,0.02,V
V705 Cas,2449752.000,424.00,31,12.24,0.02,V
V705 Cas,2449760.000,432.00,16,12.31,0.04,V
V705 Cas,2449768.000,440.00,36,12.28,0.03,V
V705 Cas,2449776.000,448.00,26,12.26,0.03,V
V705 Cas,2449784.000,456.00,39,12.22,0.02,V
V705 Cas,2449792.000,464.00,12,12.29,0.03,V
V705 Cas,2449800.000,472.00,19,12.27,0.03,V
V705 Cas,2449808.000,480.00,21,12.31,0.03,V
V705 Cas,2449816.000,488.00,7,12.37,0.06,V
V705 Cas,2449824.000,496.00,6,12.22,0.06,V
V705 Cas,2449832.000,504.00,8,12.26,0.05,V
V705 Cas,2449840.000,512.00,16,12.33,0.02,V
V705 Cas,2449848.000,520.00,3,12.30,0.09,V
V705 Cas,2449856.000,528.00,14,12.24,0.04,V
V705 Cas,2449864.000,536.00,22,12.32,0.03,V
V705 Cas,2449872.000,544.00,12,12.37,0.03,V
V705 Cas,2449880.000,552.00,6,12.38,0.06,V
V705 Cas,2449888.000,560.00,14,12.36,0.03,V
V705 Cas,2449896.000,568.00,45,12.32,0.02,V
V705 Cas,2449904.000,576.00,24,12.34,0.02,V
V705 Cas,2449912.000,584.00,16,12.31,0.03,V
V705 Cas,2449920.000,592.00,41,12.37,0.03,V
V705 Cas,2449928.000,600.00,44,12.40,0.03,V
V705 Cas,2449936.000,608.00,33,12.37,0.02,V
V705 Cas,2449944.000,616.00,38,12.41,0.02,V
V705 Cas,2449952.000,624.00,55,12.45,0.03,V
V705 Cas,2449960.000,632.00,44,12.44,0.03,V
V705 Cas,2449968.000,640.00,20,12.45,0.03,V
V705 Cas,2449976.000,648.00,36,12.46,0.03,V
V705 Cas,2449984.000,656.00,27,12.41,0.03,V
V705 Cas,2449992.000,664.00,31,12.46,0.03,V
V705 Cas,2450000.000,672.00,13,12.45,0.03,V
V705 Cas,2450012.000,684.00,84,12.49,0.02,V
V705 Cas,2450028.000,700.00,43,12.45,0.03,V
V705 Cas,2450044.000,716.00,50,12.51,0.04,V
V705 Cas,2450060.000,732.00,28,12.44,0.03,V
V705 Cas,2450076.000,748.00,39,12.45,0.03,V
V705 Cas,2450092.000,764.00,30,12.54,0.04,V
V705 Cas,2450108.000,780.00,33,12.54,0.04,V
V705 Cas,2450124.000,796.00,36,12.51,0.03,V
V705 Cas,2450140.000,812.00,32,12.50,0.03,V
V705 Cas,2450156.000,828.00,36,12.68,0.05,V
V705 Cas,2450172.000,844.00,7,12.47,0.06,V
V705 Cas,2450188.000,860.00,20,12.73,0.06,V
V705 Cas,2450204.000,876.00,16,12.63,0.08,V
V705 Cas,2450220.000,892.00,19,12.66,0.08,V
V705 Cas,2450236.000,908.00,19,12.55,0.09,V
V705 Cas,2450252.000,924.00,26,12.85,0.08,V
V705 Cas,2450268.000,940.00,24,13.29,0.05,V
V705 Cas,2450284.000,956.00,48,13.27,0.04,V
V705 Cas,2450300.000,972.00,24,13.53,0.02,V
V705 Cas,2450316.000,988.00,35,13.48,0.03,V
V705 Cas,2450332.000,1004.00,25,13.49,0.03,V
V705 Cas,2450348.000,1020.00,21,13.55,0.04,V
V705 Cas,2450364.000,1036.00,35,13.65,0.04,V
V705 Cas,2450380.000,1052.00,23,13.69,0.03,V
V705 Cas,2450396.000,1068.00,30,13.80,0.03,V
V705 Cas,2450412.000,1084.00,13,13.78,0.04,V
V705 Cas,2450428.000,1100.00,14,13.78,0.05,V
V705 Cas,2450444.000,1116.00,16,13.88,0.05,V
V705 Cas,2450460.000,1132.00,17,13.95,0.03,V
V705 Cas,2450476.000,1148.00,17,13.94,0.03,V
V705 Cas,2450492.000,1164.00,13,13.92,0.04,V
V705 Cas,2450516.000,1188.00,32,14.01,0.02,V
V705 Cas,2450548.000,1220.00,13,14.09,0.03,V
V705 Cas,2450580.000,1252.00,22,14.09,0.03,V
V705 Cas,2450612.000,1284.00,17,14.14,0.03,V
V705 Cas,2450644.000,1316.00,28,14.18,0.02,V
V705 Cas,2450676.000,1348.00,36,14.23,0.02,V
V705 Cas,2450708.000,1380.00,39,14.30,0.03,V
V705 Cas,2450740.000,1412.00,42,14.35,0.03,V
V705 Cas,2450772.000,1444.00,28,14.35,0.03,V
V705 Cas,2450804.000,1476.00,19,14.51,0.02,V
V705 Cas,2450836.000,1508.00,20,14.54,0.03,V
V705 Cas,2450868.000,1540.00,16,14.66,0.02,V
V705 Cas,2450900.000,1572.00,8,14.70,0.05,V
V705 Cas,2450932.000,1604.00,2,15.15,0.25,V
V705 Cas,2450964.000,1636.00,4,14.75,0.08,V
V705 Cas,2450996.000,1668.00,8,15.03,0.05,V
V705 Cas,2451044.000,1716.00,64,15.21,0.02,V
V705 Cas,2451108.000,1780.00,52,15.26,0.04,V
V705 Cas,2451172.000,1844.00,20,15.31,0.02,V
V705 Cas,2451236.000,1908.00,16,15.53,0.04,V
V705 Cas,2451364.000,2036.00,14,15.77,0.06,V
V705 Cas,2451428.000,2100.00,18,15.81,0.07,V
V705 Cas,2451492.000,2164.00,24,15.89,0.02,V
V705 Cas,2451556.000,2228.00,22,15.85,0.02,V
V705 Cas,2451620.000,2292.00,11,15.80,0.02,V
V705 Cas,2451684.000,2356.00,2,16.00,0.11,V
V705 Cas,2451812.000,2484.00,13,16.24,0.04,V
V705 Cas,2451876.000,2548.00,22,16.15,0.02,V
V705 Cas,2451940.000,2612.00,11,16.30,0.02,V
V705 Cas,2452068.000,2740.00,2,16.20,0.11,V
V705 Cas,2452260.000,2932.00,11,15.70,0.02,V
V705 Cas,2453636.000,4308.00,2,16.20,0.11,V
V705 Cas,2454020.000,4692.00,33,16.69,0.08,V
V705 Cas,2454148.000,4820.00,11,16.40,0.02,V
V705 Cas,2454276.000,4948.00,55,16.48,0.02,V
V705 Cas,2454404.000,5076.00,134,16.47,0.03,V
V705 Cas,2454532.000,5204.00,46,16.28,0.17,V
V705 Cas,2454660.000,5332.00,33,16.57,0.02,V
