#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V4745 Sgr,2452863.000,124.00,3,9.43,0.09,V
V4745 Sgr,2452865.000,126.00,2,9.60,0.11,V
V4745 Sgr,2452867.000,128.00,3,9.37,0.12,V
V4745 Sgr,2452869.000,130.00,6,9.48,0.06,V
V4745 Sgr,2452871.000,132.00,6,9.62,0.08,V
V4745 Sgr,2452873.000,134.00,2,11.25,0.18,V
V4745 Sgr,2452875.000,136.00,5,11.40,0.08,V
V4745 Sgr,2452877.000,138.00,2,11.45,0.11,V
V4745 Sgr,2452879.000,140.00,3,11.57,0.09,V
V4745 Sgr,2452881.000,142.00,2,11.35,0.11,V
V4745 Sgr,2452883.000,144.00,1,11.70,0.15,V
V4745 Sgr,2452885.000,146.00,6,11.40,0.10,V
V4745 Sgr,2452887.000,148.00,3,11.47,0.09,V
V4745 Sgr,2452889.000,150.00,1,11.20,0.15,V
V4745 Sgr,2452891.000,152.00,1,11.80,0.15,V
V4745 Sgr,2452895.000,156.00,3,11.17,0.23,V
V4745 Sgr,2452897.000,158.00,1,11.30,0.15,V
V4745 Sgr,2452899.000,160.00,5,11.32,0.07,V
V4745 Sgr,2452901.000,162.00,3,11.37,0.09,V
V4745 Sgr,2452903.000,164.00,3,11.37,0.09,V
V4745 Sgr,2452905.000,166.00,2,11.55,0.18,V
V4745 Sgr,2452907.000,168.00,2,11.50,0.21,V
V4745 Sgr,2452909.000,170.00,2,11.80,0.11,V
V4745 Sgr,2452911.000,172.00,2,11.90,0.11,V
V4745 Sgr,2452913.000,174.00,2,11.45,0.32,V
V4745 Sgr,2452917.000,178.00,2,11.25,0.11,V
V4745 Sgr,2452919.000,180.00,1,11.40,0.15,V
V4745 Sgr,2452921.000,182.00,1,11.30,0.15,V
V4745 Sgr,2452927.000,188.00,2,9.50,0.11,V
V4745 Sgr,2452929.000,190.00,4,9.55,0.08,V
V4745 Sgr,2452931.000,192.00,2,9.70,0.11,V
V4745 Sgr,2452933.000,194.00,2,10.10,0.21,V
V4745 Sgr,2452935.000,196.00,2,11.40,0.11,V
V4745 Sgr,2452937.000,198.00,1,11.40,0.15,V
V4745 Sgr,2452941.000,202.00,1,11.80,0.15,V
V4745 Sgr,2452943.000,204.00,1,11.90,0.15,V
V4745 Sgr,2452947.000,208.00,3,11.47,0.09,V
V4745 Sgr,2452957.000,218.00,1,11.50,0.15,V
V4745 Sgr,2452963.000,224.00,1,11.40,0.15,V
V4745 Sgr,2453574.000,835.00,2,13.10,0.11,V
