#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V2362 Cyg,2453953.000,123.00,3,12.07,0.11,V
V2362 Cyg,2453955.000,125.00,13,12.00,0.02,V
V2362 Cyg,2453957.000,127.00,3,12.07,0.09,V
V2362 Cyg,2453959.000,129.00,2,11.95,0.11,V
V2362 Cyg,2453961.000,131.00,2,12.05,0.11,V
V2362 Cyg,2453963.000,133.00,3,12.13,0.09,V
V2362 Cyg,2453965.000,135.00,3,12.07,0.09,V
V2362 Cyg,2453967.000,137.00,3,12.13,0.09,V
V2362 Cyg,2453969.000,139.00,13,12.06,0.04,V
V2362 Cyg,2453971.000,141.00,2,12.10,0.11,V
V2362 Cyg,2453973.000,143.00,4,12.13,0.10,V
V2362 Cyg,2453975.000,145.00,4,12.18,0.08,V
V2362 Cyg,2453977.000,147.00,7,12.20,0.06,V
V2362 Cyg,2453979.000,149.00,3,12.13,0.09,V
V2362 Cyg,2453981.000,151.00,1,12.00,0.15,V
V2362 Cyg,2453983.000,153.00,7,12.07,0.06,V
V2362 Cyg,2453985.000,155.00,2,11.95,0.11,V
V2362 Cyg,2453987.000,157.00,3,11.96,0.09,V
V2362 Cyg,2453989.000,159.00,6,11.97,0.06,V
V2362 Cyg,2453991.000,161.00,2,11.80,0.11,V
V2362 Cyg,2453993.000,163.00,2,11.95,0.11,V
V2362 Cyg,2453995.000,165.00,3,12.03,0.11,V
V2362 Cyg,2453997.000,167.00,2,12.10,0.11,V
V2362 Cyg,2453999.000,169.00,6,11.95,0.06,V
V2362 Cyg,2454001.000,171.00,4,11.98,0.08,V
V2362 Cyg,2454003.000,173.00,2,11.95,0.11,V
V2362 Cyg,2454005.000,175.00,5,11.92,0.07,V
V2362 Cyg,2454007.000,177.00,2,11.95,0.11,V
V2362 Cyg,2454011.000,181.00,8,11.87,0.07,V
V2362 Cyg,2454013.000,183.00,5,11.92,0.09,V
V2362 Cyg,2454015.000,185.00,1,11.70,0.15,V
V2362 Cyg,2454017.000,187.00,8,11.80,0.05,V
V2362 Cyg,2454019.000,189.00,5,11.43,0.07,V
V2362 Cyg,2454021.000,191.00,4,11.55,0.08,V
V2362 Cyg,2454023.000,193.00,7,11.64,0.11,V
V2362 Cyg,2454025.000,195.00,11,11.56,0.03,V
V2362 Cyg,2454027.000,197.00,5,11.52,0.07,V
V2362 Cyg,2454029.000,199.00,1,11.50,0.15,V
V2362 Cyg,2454031.000,201.00,5,11.45,0.07,V
V2362 Cyg,2454033.000,203.00,5,11.48,0.07,V
V2362 Cyg,2454035.000,205.00,9,11.43,0.05,V
V2362 Cyg,2454037.000,207.00,3,11.43,0.09,V
V2362 Cyg,2454039.000,209.00,5,11.46,0.08,V
V2362 Cyg,2454041.000,211.00,1803,11.14,0.02,V
V2362 Cyg,2454043.000,213.00,1948,11.15,0.02,V
V2362 Cyg,2454045.000,215.00,3300,11.05,0.02,V
V2362 Cyg,2454047.000,217.00,691,10.93,0.02,V
V2362 Cyg,2454049.000,219.00,1626,10.89,0.02,V
V2362 Cyg,2454051.000,221.00,3,11.20,0.09,V
V2362 Cyg,2454053.000,223.00,2,10.95,0.11,V
V2362 Cyg,2454055.000,225.00,6,10.97,0.08,V
V2362 Cyg,2454057.000,227.00,1865,10.62,0.02,V
V2362 Cyg,2454059.000,229.00,15,10.59,0.06,V
V2362 Cyg,2454061.000,231.00,10,10.58,0.07,V
V2362 Cyg,2454063.000,233.00,9,10.47,0.07,V
V2362 Cyg,2454065.000,235.00,5,10.26,0.07,V
V2362 Cyg,2454067.000,237.00,16,10.18,0.05,V
V2362 Cyg,2454069.000,239.00,10,10.11,0.04,V
V2362 Cyg,2454071.000,241.00,5,10.16,0.10,V
V2362 Cyg,2454073.000,243.00,7,10.11,0.09,V
V2362 Cyg,2454075.000,245.00,6,10.21,0.06,V
V2362 Cyg,2454077.000,247.00,6,10.32,0.06,V
V2362 Cyg,2454079.000,249.00,14,11.24,0.07,V
V2362 Cyg,2454081.000,251.00,9,11.80,0.17,V
V2362 Cyg,2454083.000,253.00,7,12.67,0.06,V
V2362 Cyg,2454085.000,255.00,11,12.87,0.06,V
V2362 Cyg,2454087.000,257.00,13,13.13,0.02,V
V2362 Cyg,2454089.000,259.00,11,13.29,0.03,V
V2362 Cyg,2454091.000,261.00,7,13.35,0.09,V
V2362 Cyg,2454093.000,263.00,7,13.61,0.09,V
V2362 Cyg,2454095.000,265.00,5,13.56,0.11,V
V2362 Cyg,2454097.000,267.00,2,13.55,0.11,V
V2362 Cyg,2454099.000,269.00,1,13.86,0.15,V
V2362 Cyg,2454104.000,274.00,10,13.67,0.06,V
V2362 Cyg,2454112.000,282.00,10,13.93,0.05,V
V2362 Cyg,2454120.000,290.00,8,13.88,0.06,V
V2362 Cyg,2454128.000,298.00,5,14.05,0.07,V
V2362 Cyg,2454136.000,306.00,6,14.05,0.06,V
V2362 Cyg,2454144.000,314.00,2,13.95,0.11,V
V2362 Cyg,2454152.000,322.00,1,14.31,0.15,V
V2362 Cyg,2454160.000,330.00,5,14.25,0.07,V
V2362 Cyg,2454168.000,338.00,8,14.30,0.05,V
V2362 Cyg,2454176.000,346.00,9,14.32,0.06,V
V2362 Cyg,2454184.000,354.00,5,14.36,0.09,V
V2362 Cyg,2454212.000,382.00,10,14.19,0.10,V
V2362 Cyg,2454228.000,398.00,3,14.52,0.09,V
V2362 Cyg,2454244.000,414.00,9,14.32,0.05,V
V2362 Cyg,2454260.000,430.00,8,14.58,0.06,V
V2362 Cyg,2454276.000,446.00,3,14.68,0.09,V
V2362 Cyg,2454292.000,462.00,8,14.50,0.08,V
V2362 Cyg,2454308.000,478.00,13,14.63,0.08,V
V2362 Cyg,2454324.000,494.00,15,14.62,0.06,V
V2362 Cyg,2454340.000,510.00,10,14.71,0.11,V
V2362 Cyg,2454356.000,526.00,29,14.69,0.03,V
V2362 Cyg,2454372.000,542.00,13,14.73,0.07,V
V2362 Cyg,2454388.000,558.00,6,14.79,0.12,V
V2362 Cyg,2454404.000,574.00,6,15.18,0.13,V
V2362 Cyg,2454428.000,598.00,14,15.12,0.10,V
V2362 Cyg,2454460.000,630.00,7,15.48,0.13,V
V2362 Cyg,2454492.000,662.00,3,15.86,0.09,V
V2362 Cyg,2454588.000,758.00,1,16.34,0.15,V
V2362 Cyg,2454620.000,790.00,1,16.42,0.15,V
V2362 Cyg,2454652.000,822.00,1,16.55,0.15,V
V2362 Cyg,2454684.000,854.00,1,16.69,0.15,V
V2362 Cyg,2454716.000,886.00,2,17.05,0.11,V
