#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V2540 Oph,2452342.250,43.25,1,9.00,0.15,V
V2540 Oph,2452342.750,43.75,3,8.70,0.09,V
V2540 Oph,2452343.250,44.25,2,8.55,0.11,V
V2540 Oph,2452343.750,44.75,3,8.83,0.10,V
V2540 Oph,2452344.250,45.25,2,8.95,0.11,V
V2540 Oph,2452344.750,45.75,4,9.00,0.08,V
V2540 Oph,2452345.250,46.25,2,8.90,0.14,V
V2540 Oph,2452345.750,46.75,2,9.25,0.18,V
V2540 Oph,2452346.750,47.75,6,9.48,0.10,V
V2540 Oph,2452347.750,48.75,13,9.55,0.02,V
V2540 Oph,2452348.750,49.75,2,9.80,0.11,V
V2540 Oph,2452349.250,50.25,1,9.60,0.15,V
V2540 Oph,2452349.750,50.75,3,9.93,0.09,V
V2540 Oph,2452350.250,51.25,1,9.80,0.15,V
V2540 Oph,2452350.750,51.75,3,9.93,0.09,V
V2540 Oph,2452351.250,52.25,1,9.60,0.15,V
V2540 Oph,2452351.750,52.75,1,10.00,0.15,V
V2540 Oph,2452352.250,53.25,1,9.90,0.15,V
V2540 Oph,2452352.750,53.75,2,9.75,0.11,V
V2540 Oph,2452354.250,55.25,2,10.15,0.11,V
V2540 Oph,2452354.750,55.75,1,9.90,0.15,V
V2540 Oph,2452355.250,56.25,1,9.90,0.15,V
V2540 Oph,2452355.750,56.75,11,9.88,0.02,V
V2540 Oph,2452356.250,57.25,2,9.70,0.11,V
V2540 Oph,2452356.750,57.75,3,10.00,0.09,V
V2540 Oph,2452357.250,58.25,3,9.87,0.09,V
V2540 Oph,2452358.250,59.25,2,9.95,0.11,V
V2540 Oph,2452359.250,60.25,2,9.90,0.11,V
V2540 Oph,2452359.750,60.75,11,10.02,0.02,V
V2540 Oph,2452360.250,61.25,2,10.00,0.11,V
V2540 Oph,2452361.250,62.25,1,10.00,0.15,V
V2540 Oph,2452361.750,62.75,2,10.05,0.11,V
V2540 Oph,2452362.250,63.25,1,10.00,0.15,V
V2540 Oph,2452363.750,64.75,4,9.58,0.11,V
V2540 Oph,2452365.250,66.25,1,8.70,0.15,V
V2540 Oph,2452365.750,66.75,12,8.67,0.03,V
V2540 Oph,2452366.250,67.25,1,8.70,0.15,V
V2540 Oph,2452366.750,67.75,1,9.40,0.15,V
V2540 Oph,2452367.750,68.75,12,9.63,0.02,V
V2540 Oph,2452368.250,69.25,1,9.50,0.15,V
V2540 Oph,2452368.750,69.75,4,8.98,0.08,V
V2540 Oph,2452369.250,70.25,1,8.80,0.15,V
V2540 Oph,2452369.750,70.75,5,8.78,0.07,V
V2540 Oph,2452370.750,71.75,4,8.73,0.08,V
V2540 Oph,2452371.250,72.25,1,8.50,0.15,V
V2540 Oph,2452371.750,72.75,7,8.56,0.06,V
V2540 Oph,2452372.250,73.25,2,8.20,0.11,V
V2540 Oph,2452372.750,73.75,1,8.70,0.15,V
V2540 Oph,2452373.250,74.25,2,8.10,0.11,V
V2540 Oph,2452373.750,74.75,1,8.70,0.15,V
V2540 Oph,2452374.250,75.25,1,8.60,0.15,V
V2540 Oph,2452374.750,75.75,3,8.50,0.09,V
V2540 Oph,2452375.250,76.25,1,8.70,0.15,V
V2540 Oph,2452375.750,76.75,1,8.70,0.15,V
V2540 Oph,2452376.750,77.75,3,8.73,0.10,V
V2540 Oph,2452378.250,79.25,2,8.60,0.11,V
V2540 Oph,2452379.250,80.25,1,8.90,0.15,V
V2540 Oph,2452379.750,80.75,3,8.93,0.09,V
V2540 Oph,2452380.250,81.25,1,9.30,0.15,V
V2540 Oph,2452380.750,81.75,3,9.43,0.09,V
V2540 Oph,2452381.250,82.25,1,9.50,0.15,V
V2540 Oph,2452381.750,82.75,3,9.57,0.14,V
V2540 Oph,2452382.250,83.25,1,9.80,0.15,V
V2540 Oph,2452382.750,83.75,3,9.87,0.11,V
V2540 Oph,2452383.250,84.25,2,9.75,0.11,V
V2540 Oph,2452385.250,86.25,1,10.10,0.15,V
V2540 Oph,2452385.750,86.75,4,10.28,0.08,V
V2540 Oph,2452387.750,88.75,3,10.07,0.09,V
V2540 Oph,2452388.750,89.75,2,10.30,0.11,V
V2540 Oph,2452389.750,90.75,11,10.22,0.02,V
V2540 Oph,2452390.750,91.75,1,10.30,0.15,V
V2540 Oph,2452392.750,93.75,10,10.10,0.02,V
V2540 Oph,2452394.750,95.75,1,10.30,0.15,V
V2540 Oph,2452396.750,97.75,2,10.45,0.11,V
V2540 Oph,2452397.750,98.75,3,9.97,0.09,V
V2540 Oph,2452398.750,99.75,2,9.85,0.11,V
V2540 Oph,2452399.250,100.25,2,10.20,0.11,V
V2540 Oph,2452399.750,100.75,2,10.35,0.11,V
V2540 Oph,2452401.250,102.25,1,9.40,0.15,V
V2540 Oph,2452401.750,102.75,2,9.95,0.11,V
V2540 Oph,2452402.750,103.75,3,10.20,0.09,V
V2540 Oph,2452403.750,104.75,3,10.13,0.10,V
V2540 Oph,2452404.750,105.75,4,10.20,0.08,V
V2540 Oph,2452405.250,106.25,1,10.30,0.15,V
V2540 Oph,2452406.750,107.75,2,10.20,0.11,V
V2540 Oph,2452407.750,108.75,2,10.05,0.11,V
V2540 Oph,2452408.750,109.75,3,10.07,0.09,V
V2540 Oph,2452409.250,110.25,1,10.00,0.15,V
V2540 Oph,2452409.750,110.75,2,9.35,0.11,V
V2540 Oph,2452410.750,111.75,1,9.20,0.15,V
V2540 Oph,2452411.250,112.25,1,9.60,0.15,V
V2540 Oph,2452411.750,112.75,4,9.20,0.11,V
V2540 Oph,2452412.250,113.25,1,9.30,0.15,V
V2540 Oph,2452412.750,113.75,2,8.95,0.11,V
V2540 Oph,2452413.750,114.75,3,9.23,0.09,V
V2540 Oph,2452414.750,115.75,2,9.85,0.11,V
V2540 Oph,2452415.750,116.75,3,10.30,0.09,V
V2540 Oph,2452416.250,117.25,3,10.23,0.09,V
V2540 Oph,2452416.750,117.75,4,10.23,0.08,V
V2540 Oph,2452417.250,118.25,2,9.90,0.14,V
V2540 Oph,2452417.750,118.75,4,10.25,0.11,V
V2540 Oph,2452418.250,119.25,2,10.25,0.11,V
V2540 Oph,2452418.750,119.75,1,10.20,0.15,V
V2540 Oph,2452419.750,120.75,1,10.40,0.15,V
V2540 Oph,2452423.250,124.25,1,10.40,0.15,V
V2540 Oph,2452424.250,125.25,1,10.30,0.15,V
V2540 Oph,2452424.750,125.75,1,10.30,0.15,V
V2540 Oph,2452425.250,126.25,1,10.30,0.15,V
V2540 Oph,2452425.750,126.75,2,10.30,0.11,V
V2540 Oph,2452426.250,127.25,4,10.28,0.08,V
V2540 Oph,2452426.750,127.75,2,10.35,0.11,V
V2540 Oph,2452427.250,128.25,5,10.20,0.07,V
V2540 Oph,2452427.750,128.75,4,10.18,0.08,V
V2540 Oph,2452428.250,129.25,4,10.30,0.08,V
V2540 Oph,2452428.750,129.75,2,10.35,0.11,V
V2540 Oph,2452429.250,130.25,1,10.20,0.15,V
V2540 Oph,2452429.750,130.75,13,10.27,0.02,V
V2540 Oph,2452430.500,131.50,6,10.25,0.06,V
V2540 Oph,2452431.500,132.50,3,10.27,0.12,V
V2540 Oph,2452432.500,133.50,12,10.18,0.02,V
V2540 Oph,2452433.500,134.50,6,10.15,0.06,V
V2540 Oph,2452434.500,135.50,4,9.93,0.08,V
V2540 Oph,2452435.500,136.50,1,10.00,0.15,V
V2540 Oph,2452436.500,137.50,4,10.38,0.08,V
V2540 Oph,2452437.500,138.50,2,10.25,0.11,V
V2540 Oph,2452438.500,139.50,2,10.25,0.18,V
V2540 Oph,2452439.500,140.50,11,9.97,0.02,V
V2540 Oph,2452440.500,141.50,5,10.16,0.07,V
V2540 Oph,2452441.500,142.50,1,10.30,0.15,V
V2540 Oph,2452442.500,143.50,3,10.30,0.12,V
V2540 Oph,2452443.500,144.50,5,10.38,0.07,V
V2540 Oph,2452444.500,145.50,7,10.30,0.06,V
V2540 Oph,2452445.500,146.50,2,10.35,0.11,V
V2540 Oph,2452446.500,147.50,3,10.57,0.14,V
V2540 Oph,2452447.500,148.50,1,10.30,0.15,V
V2540 Oph,2452452.000,153.00,5,10.42,0.07,V
V2540 Oph,2452456.000,157.00,13,10.62,0.05,V
V2540 Oph,2452460.000,161.00,6,10.95,0.10,V
V2540 Oph,2452464.000,165.00,8,10.99,0.06,V
V2540 Oph,2452468.000,169.00,18,11.08,0.04,V
V2540 Oph,2452472.000,173.00,6,11.00,0.06,V
V2540 Oph,2452476.000,177.00,4,11.05,0.08,V
V2540 Oph,2452480.000,181.00,5,11.32,0.07,V
V2540 Oph,2452484.000,185.00,11,11.14,0.05,V
V2540 Oph,2452488.000,189.00,164,10.99,0.02,V
V2540 Oph,2452492.000,193.00,17,11.26,0.02,V
V2540 Oph,2452496.000,197.00,10,11.29,0.05,V
V2540 Oph,2452500.000,201.00,17,11.38,0.03,V
V2540 Oph,2452504.000,205.00,15,11.37,0.04,V
V2540 Oph,2452508.000,209.00,2,11.55,0.11,V
V2540 Oph,2452512.000,213.00,4,11.50,0.08,V
V2540 Oph,2452516.000,217.00,6,11.55,0.06,V
V2540 Oph,2452520.000,221.00,17,11.56,0.02,V
V2540 Oph,2452524.000,225.00,17,11.59,0.07,V
V2540 Oph,2452528.000,229.00,17,11.66,0.04,V
V2540 Oph,2452532.000,233.00,4,11.93,0.08,V
V2540 Oph,2452536.000,237.00,12,11.63,0.04,V
V2540 Oph,2452540.000,241.00,17,11.54,0.06,V
V2540 Oph,2452544.000,245.00,5,11.74,0.08,V
V2540 Oph,2452548.000,249.00,16,11.79,0.06,V
V2540 Oph,2452554.000,255.00,3,11.93,0.14,V
V2540 Oph,2452570.000,271.00,1,12.20,0.15,V
V2540 Oph,2452578.000,279.00,1,12.80,0.15,V
V2540 Oph,2452586.000,287.00,10,12.23,0.02,V
V2540 Oph,2452674.000,375.00,1,12.10,0.15,V
V2540 Oph,2452682.000,383.00,2,12.00,0.11,V
V2540 Oph,2452690.000,391.00,3,12.00,0.09,V
V2540 Oph,2452698.000,399.00,14,12.30,0.05,V
V2540 Oph,2452706.000,407.00,30,12.36,0.02,V
V2540 Oph,2452714.000,415.00,25,12.33,0.02,V
V2540 Oph,2452722.000,423.00,22,12.35,0.02,V
V2540 Oph,2452730.000,431.00,12,12.41,0.02,V
V2540 Oph,2452738.000,439.00,31,12.49,0.02,V
V2540 Oph,2452746.000,447.00,21,12.44,0.02,V
V2540 Oph,2452754.000,455.00,21,12.44,0.02,V
V2540 Oph,2452762.000,463.00,21,12.53,0.02,V
V2540 Oph,2452770.000,471.00,11,12.47,0.04,V
V2540 Oph,2452778.000,479.00,11,12.32,0.02,V
V2540 Oph,2452786.000,487.00,13,12.48,0.04,V
V2540 Oph,2452802.000,503.00,3,12.17,0.09,V
V2540 Oph,2452810.000,511.00,5,12.24,0.07,V
V2540 Oph,2452818.000,519.00,4,12.35,0.08,V
V2540 Oph,2452826.000,527.00,3,12.37,0.09,V
V2540 Oph,2452834.000,535.00,2,12.30,0.11,V
V2540 Oph,2452842.000,543.00,21,12.70,0.02,V
V2540 Oph,2452850.000,551.00,11,12.67,0.02,V
V2540 Oph,2452858.000,559.00,12,12.54,0.02,V
V2540 Oph,2452866.000,567.00,14,12.61,0.03,V
V2540 Oph,2452874.000,575.00,9,12.50,0.05,V
V2540 Oph,2452882.000,583.00,4,12.68,0.08,V
V2540 Oph,2452890.000,591.00,2,12.65,0.11,V
V2540 Oph,2452898.000,599.00,7,12.59,0.09,V
V2540 Oph,2452906.000,607.00,9,12.71,0.05,V
V2540 Oph,2452914.000,615.00,1,12.70,0.15,V
V2540 Oph,2452922.000,623.00,2,12.65,0.11,V
V2540 Oph,2452930.000,631.00,2,12.70,0.21,V
V2540 Oph,2452946.000,647.00,1,12.70,0.15,V
V2540 Oph,2453058.000,759.00,1,12.80,0.15,V
V2540 Oph,2453074.000,775.00,10,13.27,0.02,V
V2540 Oph,2453082.000,783.00,10,13.34,0.02,V
V2540 Oph,2453090.000,791.00,1,12.90,0.15,V
V2540 Oph,2453114.000,815.00,11,13.48,0.05,V
V2540 Oph,2453122.000,823.00,2,12.90,0.11,V
V2540 Oph,2453130.000,831.00,10,13.41,0.02,V
V2540 Oph,2453146.000,847.00,12,13.37,0.02,V
V2540 Oph,2453154.000,855.00,3,13.23,0.17,V
V2540 Oph,2453162.000,863.00,2,13.50,0.11,V
V2540 Oph,2453170.000,871.00,1,13.40,0.15,V
V2540 Oph,2453178.000,879.00,1,13.40,0.15,V
V2540 Oph,2453186.000,887.00,1,13.50,0.15,V
V2540 Oph,2453194.000,895.00,3,13.60,0.09,V
V2540 Oph,2453202.000,903.00,1,13.70,0.15,V
V2540 Oph,2453210.000,911.00,2,13.70,0.11,V
V2540 Oph,2453258.000,959.00,1,13.80,0.15,V
