#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V356 Aql,2428493.500,95.50,2,7.80,0.14,V
V356 Aql,2428494.500,96.50,2,8.15,0.11,V
V356 Aql,2428495.500,97.50,5,8.16,0.13,V
V356 Aql,2428496.500,98.50,1,8.20,0.15,V
V356 Aql,2428497.500,99.50,4,7.95,0.08,V
V356 Aql,2428498.500,100.50,2,7.80,0.14,V
V356 Aql,2428499.500,101.50,1,7.60,0.15,V
V356 Aql,2428500.500,102.50,2,8.45,0.11,V
V356 Aql,2428501.500,103.50,1,8.30,0.15,V
V356 Aql,2428502.500,104.50,4,8.60,0.13,V
V356 Aql,2428503.500,105.50,2,8.40,0.11,V
V356 Aql,2428504.500,106.50,2,8.45,0.11,V
V356 Aql,2428505.500,107.50,1,8.70,0.15,V
V356 Aql,2428506.500,108.50,3,8.63,0.15,V
V356 Aql,2428507.500,109.50,1,8.30,0.15,V
V356 Aql,2428508.500,110.50,2,8.50,0.11,V
V356 Aql,2428509.500,111.50,1,8.20,0.15,V
V356 Aql,2428510.500,112.50,2,9.05,0.11,V
V356 Aql,2428511.500,113.50,3,8.97,0.09,V
V356 Aql,2428513.500,115.50,1,8.90,0.15,V
V356 Aql,2428514.500,116.50,3,9.03,0.15,V
V356 Aql,2428515.500,117.50,1,8.80,0.15,V
V356 Aql,2428516.500,118.50,3,8.90,0.09,V
V356 Aql,2428517.500,119.50,3,8.50,0.25,V
V356 Aql,2428518.500,120.50,1,8.60,0.15,V
V356 Aql,2428520.500,122.50,2,9.00,0.11,V
V356 Aql,2428521.500,123.50,2,8.90,0.21,V
V356 Aql,2428522.500,124.50,1,9.50,0.15,V
V356 Aql,2428524.500,126.50,1,8.60,0.15,V
V356 Aql,2428525.500,127.50,2,9.25,0.11,V
V356 Aql,2428582.000,184.00,2,10.00,0.11,V
V356 Aql,2428598.000,200.00,1,10.30,0.15,V
V356 Aql,2428606.000,208.00,1,10.60,0.15,V
V356 Aql,2428670.000,272.00,1,10.80,0.15,V
V356 Aql,2428694.000,296.00,2,11.00,0.11,V
V356 Aql,2428718.000,320.00,1,11.50,0.15,V
V356 Aql,2428726.000,328.00,2,11.50,0.11,V
V356 Aql,2428742.000,344.00,1,10.80,0.15,V
V356 Aql,2428750.000,352.00,3,11.03,0.19,V
V356 Aql,2428758.000,360.00,1,10.80,0.15,V
V356 Aql,2428774.000,376.00,1,11.40,0.15,V
V356 Aql,2428790.000,392.00,1,11.50,0.15,V
V356 Aql,2428798.000,400.00,1,11.80,0.15,V
V356 Aql,2428806.000,408.00,1,12.20,0.15,V
V356 Aql,2428830.000,432.00,3,12.03,0.31,V
V356 Aql,2428838.000,440.00,2,11.75,0.11,V
V356 Aql,2428846.000,448.00,2,11.65,0.11,V
V356 Aql,2428862.000,464.00,1,12.00,0.15,V
V356 Aql,2428870.000,472.00,1,11.80,0.15,V
V356 Aql,2429018.000,620.00,1,13.00,0.15,V
V356 Aql,2429082.000,684.00,1,13.00,0.15,V
V356 Aql,2429146.000,748.00,1,13.60,0.15,V
V356 Aql,2429866.000,1468.00,1,13.50,0.15,V
