#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1493 Aql,2451429.500,55.50,6,14.20,0.15,V
V1493 Aql,2451430.500,56.50,5,14.30,0.08,V
V1493 Aql,2451431.500,57.50,15,14.49,0.04,V
V1493 Aql,2451432.500,58.50,7,14.41,0.11,V
V1493 Aql,2451433.500,59.50,29,14.55,0.04,V
V1493 Aql,2451434.500,60.50,2,14.75,0.11,V
V1493 Aql,2451435.500,61.50,4,14.93,0.08,V
V1493 Aql,2451436.500,62.50,3,14.70,0.14,V
V1493 Aql,2451437.500,63.50,3,14.80,0.09,V
V1493 Aql,2451438.500,64.50,3,14.90,0.12,V
V1493 Aql,2451439.500,65.50,1,15.20,0.15,V
V1493 Aql,2451440.500,66.50,1,14.80,0.15,V
V1493 Aql,2451441.500,67.50,1,14.80,0.15,V
V1493 Aql,2451445.500,71.50,3,14.70,0.14,V
V1493 Aql,2451447.500,73.50,1,15.00,0.15,V
V1493 Aql,2451452.000,78.00,12,14.98,0.02,V
V1493 Aql,2451456.000,82.00,26,15.18,0.06,V
V1493 Aql,2451460.000,86.00,13,15.25,0.05,V
V1493 Aql,2451464.000,90.00,12,15.25,0.07,V
V1493 Aql,2451468.000,94.00,13,15.27,0.06,V
V1493 Aql,2451472.000,98.00,11,15.32,0.02,V
V1493 Aql,2451480.000,106.00,1,15.70,0.15,V
V1493 Aql,2451484.000,110.00,1,15.50,0.15,V
V1493 Aql,2451488.000,114.00,4,15.03,0.22,V
V1493 Aql,2451492.000,118.00,12,15.29,0.02,V
V1493 Aql,2451496.000,122.00,10,15.40,0.02,V
V1493 Aql,2451500.000,126.00,1,15.50,0.15,V
V1493 Aql,2451512.000,138.00,10,15.60,0.02,V
V1493 Aql,2451532.000,158.00,10,15.70,0.02,V
V1493 Aql,2451536.000,162.00,10,15.20,0.02,V
V1493 Aql,2451544.000,170.00,10,16.20,0.02,V
V1493 Aql,2452094.000,720.00,10,16.10,0.02,V
V1493 Aql,2452158.000,784.00,7,15.46,0.06,V
