#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
QU Vul,2446117.000,61.00,5,9.16,0.07,V
QU Vul,2446119.000,63.00,3,9.07,0.09,V
QU Vul,2446121.000,65.00,5,9.16,0.09,V
QU Vul,2446123.000,67.00,1,9.30,0.15,V
QU Vul,2446125.000,69.00,7,9.41,0.12,V
QU Vul,2446127.000,71.00,1,9.10,0.15,V
QU Vul,2446129.000,73.00,3,9.10,0.21,V
QU Vul,2446131.000,75.00,1,8.40,0.15,V
QU Vul,2446133.000,77.00,1,9.00,0.15,V
QU Vul,2446135.000,79.00,6,8.87,0.09,V
QU Vul,2446137.000,81.00,5,8.96,0.17,V
QU Vul,2446139.000,83.00,2,9.35,0.18,V
QU Vul,2446141.000,85.00,7,9.36,0.07,V
QU Vul,2446143.000,87.00,7,9.46,0.10,V
QU Vul,2446145.000,89.00,4,9.63,0.10,V
QU Vul,2446147.000,91.00,7,9.69,0.08,V
QU Vul,2446149.000,93.00,5,9.36,0.17,V
QU Vul,2446152.000,96.00,13,9.48,0.07,V
QU Vul,2446156.000,100.00,6,9.65,0.15,V
QU Vul,2446160.000,104.00,6,9.30,0.12,V
QU Vul,2446164.000,108.00,10,9.60,0.09,V
QU Vul,2446168.000,112.00,12,9.68,0.04,V
QU Vul,2446172.000,116.00,16,9.73,0.06,V
QU Vul,2446176.000,120.00,16,9.77,0.04,V
QU Vul,2446180.000,124.00,18,9.83,0.04,V
QU Vul,2446184.000,128.00,10,9.77,0.07,V
QU Vul,2446188.000,132.00,5,9.90,0.07,V
QU Vul,2446192.000,136.00,5,9.90,0.07,V
QU Vul,2446196.000,140.00,8,9.84,0.08,V
QU Vul,2446200.000,144.00,15,9.93,0.08,V
QU Vul,2446206.000,150.00,20,10.00,0.08,V
QU Vul,2446214.000,158.00,39,9.78,0.05,V
QU Vul,2446222.000,166.00,27,9.94,0.06,V
QU Vul,2446230.000,174.00,27,9.81,0.05,V
QU Vul,2446238.000,182.00,23,9.77,0.06,V
QU Vul,2446246.000,190.00,32,9.89,0.06,V
QU Vul,2446254.000,198.00,52,9.92,0.04,V
QU Vul,2446262.000,206.00,54,9.97,0.04,V
QU Vul,2446270.000,214.00,57,9.99,0.04,V
QU Vul,2446278.000,222.00,25,9.98,0.06,V
QU Vul,2446286.000,230.00,37,9.97,0.04,V
QU Vul,2446294.000,238.00,53,10.13,0.05,V
QU Vul,2446302.000,246.00,62,10.07,0.03,V
QU Vul,2446310.000,254.00,37,10.03,0.05,V
QU Vul,2446318.000,262.00,72,10.18,0.03,V
QU Vul,2446326.000,270.00,60,10.26,0.04,V
QU Vul,2446334.000,278.00,59,10.21,0.03,V
QU Vul,2446342.000,286.00,57,10.21,0.03,V
QU Vul,2446350.000,294.00,58,10.17,0.03,V
QU Vul,2446358.000,302.00,53,10.23,0.03,V
QU Vul,2446366.000,310.00,34,10.25,0.04,V
QU Vul,2446374.000,318.00,31,10.32,0.04,V
QU Vul,2446382.000,326.00,24,10.24,0.04,V
QU Vul,2446390.000,334.00,11,10.41,0.12,V
QU Vul,2446398.000,342.00,9,10.23,0.08,V
QU Vul,2446406.000,350.00,12,10.35,0.05,V
QU Vul,2446414.000,358.00,8,10.31,0.05,V
QU Vul,2446422.000,366.00,13,10.44,0.02,V
QU Vul,2446430.000,374.00,11,10.39,0.05,V
QU Vul,2446438.000,382.00,13,10.42,0.04,V
QU Vul,2446446.000,390.00,10,10.50,0.05,V
QU Vul,2446458.000,402.00,9,10.46,0.05,V
QU Vul,2446474.000,418.00,7,10.40,0.06,V
QU Vul,2446490.000,434.00,8,10.44,0.05,V
QU Vul,2446506.000,450.00,5,10.68,0.25,V
QU Vul,2446522.000,466.00,7,10.49,0.14,V
QU Vul,2446538.000,482.00,11,10.66,0.12,V
QU Vul,2446554.000,498.00,19,10.76,0.08,V
QU Vul,2446570.000,514.00,26,10.56,0.05,V
QU Vul,2446586.000,530.00,37,10.62,0.04,V
QU Vul,2446602.000,546.00,34,10.59,0.03,V
QU Vul,2446618.000,562.00,58,10.63,0.04,V
QU Vul,2446634.000,578.00,50,10.62,0.03,V
QU Vul,2446650.000,594.00,82,10.70,0.03,V
QU Vul,2446666.000,610.00,55,10.79,0.04,V
QU Vul,2446682.000,626.00,86,10.82,0.03,V
QU Vul,2446698.000,642.00,84,10.90,0.03,V
QU Vul,2446714.000,658.00,75,10.95,0.03,V
QU Vul,2446730.000,674.00,62,11.13,0.04,V
QU Vul,2446746.000,690.00,48,11.04,0.04,V
QU Vul,2446762.000,706.00,53,11.20,0.05,V
QU Vul,2446778.000,722.00,32,11.09,0.06,V
QU Vul,2446794.000,738.00,20,11.09,0.07,V
QU Vul,2446810.000,754.00,5,11.22,0.15,V
QU Vul,2446826.000,770.00,4,11.38,0.15,V
QU Vul,2446842.000,786.00,3,11.37,0.14,V
QU Vul,2446858.000,802.00,3,11.60,0.09,V
QU Vul,2446874.000,818.00,2,11.30,0.11,V
QU Vul,2446890.000,834.00,8,11.68,0.07,V
QU Vul,2446906.000,850.00,9,11.63,0.12,V
QU Vul,2446922.000,866.00,8,11.90,0.07,V
QU Vul,2446938.000,882.00,6,11.93,0.07,V
QU Vul,2446954.000,898.00,4,12.03,0.08,V
QU Vul,2446970.000,914.00,13,12.15,0.06,V
QU Vul,2446986.000,930.00,13,12.14,0.04,V
QU Vul,2447002.000,946.00,12,12.34,0.04,V
QU Vul,2447026.000,970.00,45,12.51,0.03,V
QU Vul,2447058.000,1002.00,93,12.51,0.02,V
QU Vul,2447090.000,1034.00,51,12.56,0.03,V
QU Vul,2447122.000,1066.00,23,12.73,0.05,V
QU Vul,2447154.000,1098.00,24,12.93,0.06,V
QU Vul,2447186.000,1130.00,5,12.88,0.14,V
QU Vul,2447218.000,1162.00,2,13.10,0.11,V
QU Vul,2447250.000,1194.00,3,13.43,0.09,V
QU Vul,2447282.000,1226.00,7,13.30,0.07,V
QU Vul,2447314.000,1258.00,14,13.38,0.06,V
QU Vul,2447346.000,1290.00,35,13.56,0.03,V
QU Vul,2447378.000,1322.00,68,13.71,0.03,V
QU Vul,2447410.000,1354.00,30,13.78,0.04,V
QU Vul,2447442.000,1386.00,14,13.96,0.07,V
QU Vul,2447474.000,1418.00,6,13.97,0.10,V
QU Vul,2447506.000,1450.00,5,14.10,0.07,V
QU Vul,2447538.000,1482.00,2,14.55,0.11,V
QU Vul,2447650.000,1594.00,5,14.48,0.13,V
QU Vul,2447714.000,1658.00,6,15.10,0.13,V
QU Vul,2447778.000,1722.00,17,14.93,0.07,V
QU Vul,2447842.000,1786.00,5,15.08,0.15,V
QU Vul,2448034.000,1978.00,1,14.90,0.15,V
QU Vul,2448098.000,2042.00,6,14.73,0.10,V
QU Vul,2449346.000,3290.00,1,15.60,0.15,V
QU Vul,2451394.000,5338.00,1,14.90,0.15,V
QU Vul,2452802.000,6746.00,20,15.25,0.02,V
QU Vul,2452930.000,6874.00,40,15.17,0.02,V
