#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1819 Cyg,2446705.500,58.50,18,10.62,0.04,V
V1819 Cyg,2446706.500,59.50,21,10.38,0.06,V
V1819 Cyg,2446707.500,60.50,17,10.43,0.08,V
V1819 Cyg,2446708.500,61.50,23,10.42,0.04,V
V1819 Cyg,2446709.500,62.50,23,10.43,0.05,V
V1819 Cyg,2446710.500,63.50,26,10.20,0.06,V
V1819 Cyg,2446711.500,64.50,22,10.23,0.06,V
V1819 Cyg,2446712.500,65.50,13,10.34,0.08,V
V1819 Cyg,2446713.500,66.50,15,10.61,0.07,V
V1819 Cyg,2446714.500,67.50,22,10.88,0.07,V
V1819 Cyg,2446715.500,68.50,13,11.00,0.09,V
V1819 Cyg,2446716.500,69.50,13,11.08,0.11,V
V1819 Cyg,2446717.500,70.50,5,10.92,0.15,V
V1819 Cyg,2446718.500,71.50,5,11.24,0.13,V
V1819 Cyg,2446719.500,72.50,8,11.26,0.14,V
V1819 Cyg,2446720.500,73.50,6,11.33,0.16,V
V1819 Cyg,2446721.500,74.50,11,11.44,0.06,V
V1819 Cyg,2446722.500,75.50,10,11.29,0.11,V
V1819 Cyg,2446723.500,76.50,13,11.30,0.08,V
V1819 Cyg,2446724.500,77.50,10,10.93,0.10,V
V1819 Cyg,2446725.500,78.50,5,10.60,0.12,V
V1819 Cyg,2446726.500,79.50,9,10.80,0.05,V
V1819 Cyg,2446727.500,80.50,11,10.45,0.08,V
V1819 Cyg,2446728.500,81.50,18,10.67,0.06,V
V1819 Cyg,2446729.500,82.50,11,10.85,0.07,V
V1819 Cyg,2446730.500,83.50,12,10.76,0.06,V
V1819 Cyg,2446731.500,84.50,7,10.81,0.06,V
V1819 Cyg,2446732.500,85.50,18,10.42,0.06,V
V1819 Cyg,2446733.500,86.50,24,10.48,0.05,V
V1819 Cyg,2446734.500,87.50,15,10.74,0.07,V
V1819 Cyg,2446735.500,88.50,13,10.72,0.07,V
V1819 Cyg,2446736.500,89.50,11,11.06,0.11,V
V1819 Cyg,2446737.500,90.50,15,11.13,0.09,V
V1819 Cyg,2446738.500,91.50,12,11.23,0.09,V
V1819 Cyg,2446739.500,92.50,14,11.27,0.09,V
V1819 Cyg,2446740.500,93.50,3,11.83,0.09,V
V1819 Cyg,2446741.500,94.50,19,11.57,0.08,V
V1819 Cyg,2446742.500,95.50,8,11.19,0.14,V
V1819 Cyg,2446743.500,96.50,12,11.38,0.10,V
V1819 Cyg,2446744.500,97.50,15,11.37,0.08,V
V1819 Cyg,2446745.500,98.50,10,11.37,0.09,V
V1819 Cyg,2446746.500,99.50,9,11.41,0.08,V
V1819 Cyg,2446747.500,100.50,9,11.43,0.08,V
V1819 Cyg,2446748.500,101.50,9,11.34,0.08,V
V1819 Cyg,2446749.500,102.50,6,11.57,0.06,V
V1819 Cyg,2446751.000,104.00,12,11.43,0.07,V
V1819 Cyg,2446753.000,106.00,10,11.52,0.04,V
V1819 Cyg,2446755.000,108.00,19,11.64,0.06,V
V1819 Cyg,2446757.000,110.00,17,11.43,0.05,V
V1819 Cyg,2446759.000,112.00,16,11.54,0.06,V
V1819 Cyg,2446761.000,114.00,30,11.79,0.05,V
V1819 Cyg,2446763.000,116.00,30,11.82,0.04,V
V1819 Cyg,2446765.000,118.00,35,11.79,0.03,V
V1819 Cyg,2446767.000,120.00,9,11.97,0.05,V
V1819 Cyg,2446769.000,122.00,27,12.01,0.04,V
V1819 Cyg,2446771.000,124.00,23,11.88,0.06,V
V1819 Cyg,2446773.000,126.00,8,12.19,0.06,V
V1819 Cyg,2446775.000,128.00,9,12.11,0.06,V
V1819 Cyg,2446777.000,130.00,7,12.14,0.08,V
V1819 Cyg,2446779.000,132.00,8,12.20,0.09,V
V1819 Cyg,2446781.000,134.00,5,12.18,0.07,V
V1819 Cyg,2446783.000,136.00,4,12.15,0.08,V
V1819 Cyg,2446785.000,138.00,17,12.19,0.06,V
V1819 Cyg,2446787.000,140.00,11,11.95,0.09,V
V1819 Cyg,2446789.000,142.00,10,12.05,0.10,V
V1819 Cyg,2446791.000,144.00,7,12.36,0.09,V
V1819 Cyg,2446793.000,146.00,14,12.21,0.05,V
V1819 Cyg,2446795.000,148.00,11,12.24,0.06,V
V1819 Cyg,2446797.000,150.00,8,12.30,0.07,V
V1819 Cyg,2446799.000,152.00,11,12.30,0.09,V
V1819 Cyg,2446804.000,157.00,15,12.23,0.09,V
V1819 Cyg,2446812.000,165.00,6,12.03,0.12,V
V1819 Cyg,2446820.000,173.00,3,12.43,0.09,V
V1819 Cyg,2446828.000,181.00,11,11.96,0.19,V
V1819 Cyg,2446836.000,189.00,3,12.43,0.20,V
V1819 Cyg,2446844.000,197.00,2,12.90,0.28,V
V1819 Cyg,2446852.000,205.00,6,12.72,0.08,V
V1819 Cyg,2446860.000,213.00,2,12.90,0.21,V
V1819 Cyg,2446868.000,221.00,3,12.67,0.14,V
V1819 Cyg,2446876.000,229.00,2,12.60,0.11,V
V1819 Cyg,2446884.000,237.00,1,12.80,0.15,V
V1819 Cyg,2446892.000,245.00,4,12.85,0.20,V
V1819 Cyg,2446900.000,253.00,4,12.73,0.08,V
V1819 Cyg,2446908.000,261.00,13,12.86,0.12,V
V1819 Cyg,2446916.000,269.00,13,12.94,0.09,V
V1819 Cyg,2446924.000,277.00,4,12.93,0.16,V
V1819 Cyg,2446932.000,285.00,2,12.75,0.11,V
V1819 Cyg,2446940.000,293.00,8,12.94,0.08,V
V1819 Cyg,2446948.000,301.00,7,13.37,0.09,V
V1819 Cyg,2446956.000,309.00,7,12.73,0.17,V
V1819 Cyg,2446964.000,317.00,16,12.83,0.11,V
V1819 Cyg,2446972.000,325.00,14,12.91,0.09,V
V1819 Cyg,2446980.000,333.00,14,12.76,0.05,V
V1819 Cyg,2446988.000,341.00,9,12.72,0.07,V
V1819 Cyg,2446996.000,349.00,23,12.97,0.09,V
V1819 Cyg,2447008.000,361.00,46,12.90,0.05,V
V1819 Cyg,2447024.000,377.00,52,12.92,0.04,V
V1819 Cyg,2447040.000,393.00,61,12.93,0.04,V
V1819 Cyg,2447056.000,409.00,64,13.08,0.04,V
V1819 Cyg,2447072.000,425.00,41,13.03,0.05,V
V1819 Cyg,2447088.000,441.00,51,13.04,0.06,V
V1819 Cyg,2447104.000,457.00,18,13.20,0.10,V
V1819 Cyg,2447120.000,473.00,32,13.23,0.07,V
V1819 Cyg,2447136.000,489.00,10,13.31,0.19,V
V1819 Cyg,2447152.000,505.00,5,13.64,0.19,V
V1819 Cyg,2447168.000,521.00,9,13.44,0.14,V
V1819 Cyg,2447184.000,537.00,3,13.07,0.22,V
V1819 Cyg,2447200.000,553.00,1,13.60,0.15,V
V1819 Cyg,2447216.000,569.00,3,13.33,0.14,V
V1819 Cyg,2447232.000,585.00,3,13.03,0.35,V
V1819 Cyg,2447248.000,601.00,2,14.15,0.11,V
V1819 Cyg,2447264.000,617.00,8,13.51,0.05,V
V1819 Cyg,2447280.000,633.00,5,13.60,0.14,V
V1819 Cyg,2447296.000,649.00,5,13.94,0.13,V
V1819 Cyg,2447312.000,665.00,4,14.18,0.10,V
V1819 Cyg,2447328.000,681.00,23,13.74,0.09,V
V1819 Cyg,2447344.000,697.00,14,14.16,0.03,V
V1819 Cyg,2447360.000,713.00,30,14.04,0.03,V
V1819 Cyg,2447376.000,729.00,35,14.12,0.02,V
V1819 Cyg,2447392.000,745.00,33,14.17,0.03,V
V1819 Cyg,2447408.000,761.00,25,14.12,0.05,V
V1819 Cyg,2447424.000,777.00,25,14.09,0.03,V
V1819 Cyg,2447440.000,793.00,19,14.18,0.05,V
V1819 Cyg,2447456.000,809.00,7,14.24,0.09,V
V1819 Cyg,2447472.000,825.00,23,14.23,0.03,V
V1819 Cyg,2447488.000,841.00,10,14.26,0.06,V
V1819 Cyg,2447504.000,857.00,13,14.17,0.05,V
V1819 Cyg,2447528.000,881.00,6,14.25,0.10,V
V1819 Cyg,2447560.000,913.00,1,14.70,0.15,V
V1819 Cyg,2447656.000,1009.00,2,15.00,0.11,V
V1819 Cyg,2447688.000,1041.00,4,15.20,0.08,V
V1819 Cyg,2447720.000,1073.00,2,15.10,0.11,V
V1819 Cyg,2447752.000,1105.00,8,15.41,0.08,V
V1819 Cyg,2447784.000,1137.00,8,15.46,0.05,V
V1819 Cyg,2447816.000,1169.00,3,15.50,0.09,V
V1819 Cyg,2447848.000,1201.00,2,15.65,0.11,V
V1819 Cyg,2448056.000,1409.00,3,15.77,0.18,V
V1819 Cyg,2448120.000,1473.00,4,15.70,0.08,V
V1819 Cyg,2448184.000,1537.00,2,15.75,0.11,V
