#Name,n_Name,JD,Band,l_mag,mag,e_mag,Source
V394 CrA,q,2453620.49840,R,,17.730,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.51960,R,,17.750,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.53560,R,,17.790,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.55070,R,,17.820,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.56610,R,,17.840,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.57870,R,,17.790,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.58110,R,,17.870,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.59940,R,,17.910,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.61710,R,,17.880,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.62510,R,,17.910,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.63790,R,,17.910,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.64510,R,,17.940,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.65240,R,,17.940,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.65960,R,,17.920,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.66890,R,,17.920,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.67610,R,,17.930,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.68340,R,,17.910,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.69070,R,,17.910,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.69790,R,,17.890,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.70520,R,,17.870,0.02,SMARTS 1.3-m
V394 CrA,q,2453620.71240,R,,17.860,0.03,SMARTS 1.3-m
V394 CrA,q,2453621.65560,R,,17.660,0.02,SMARTS 1.3-m
V394 CrA,q,2453622.67240,R,,17.780,0.02,SMARTS 1.3-m
V394 CrA,q,2453624.64730,R,,17.760,0.05,SMARTS 1.3-m
V394 CrA,q,2453628.55540,R,,18.020,0.03,SMARTS 1.3-m
V394 CrA,q,2453630.56970,R,,18.270,0.03,SMARTS 1.3-m
V394 CrA,q,2453631.48550,R,,17.280,0.18,SMARTS 1.3-m
V394 CrA,q,2453633.59770,R,,18.400,0.06,SMARTS 1.3-m
V394 CrA,q,2453634.61520,R,,17.940,0.02,SMARTS 1.3-m
V394 CrA,q,2453635.55440,R,,18.100,0.04,SMARTS 1.3-m
V394 CrA,q,2453638.64460,R,,18.160,0.04,SMARTS 1.3-m
V394 CrA,q,2453639.55980,R,,18.150,0.16,SMARTS 1.3-m
V394 CrA,q,2453640.58780,R,,18.140,0.02,SMARTS 1.3-m
V394 CrA,q,2453641.52820,R,,18.040,0.02,SMARTS 1.3-m
V394 CrA,q,2453643.48710,R,,18.260,0.04,SMARTS 1.3-m
V394 CrA,q,2453644.50410,R,,18.150,0.02,SMARTS 1.3-m
V394 CrA,q,2453661.51980,R,,18.370,0.08,SMARTS 1.3-m
V394 CrA,q,2453661.52700,R,,18.430,0.07,SMARTS 1.3-m
V394 CrA,q,2453661.53420,R,,18.390,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.54140,R,,18.480,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.54860,R,,18.460,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.55580,R,,18.400,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.56300,R,,18.490,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.57020,R,,18.460,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.57740,R,,18.430,0.06,SMARTS 1.3-m
V394 CrA,q,2453661.58460,R,,18.430,0.07,SMARTS 1.3-m
V394 CrA,q,2453661.59230,R,,18.410,0.07,SMARTS 1.3-m
V394 CrA,q,2453661.59950,R,,18.460,0.08,SMARTS 1.3-m
V394 CrA,q,2453661.60670,R,,18.410,0.08,SMARTS 1.3-m
V394 CrA,q,2453661.61390,R,,18.520,0.10,SMARTS 1.3-m
V394 CrA,q,2453661.62160,R,,18.400,0.10,SMARTS 1.3-m
V394 CrA,q,2453802.84530,B,,18.210,0.02,SMARTS 1.3-m
V394 CrA,q,2453802.85190,V,,17.660,0.02,SMARTS 1.3-m
V394 CrA,q,2453802.85670,R,,17.280,0.02,SMARTS 1.3-m
V394 CrA,q,2453802.86090,I,,16.830,0.02,SMARTS 1.3-m
V394 CrA,q,2453814.81590,B,,19.080,0.03,SMARTS 1.3-m
V394 CrA,q,2453817.86640,B,,19.160,0.03,SMARTS 1.3-m
V394 CrA,q,2453821.83900,B,,19.130,0.02,SMARTS 1.3-m
V394 CrA,q,2453825.84670,B,,19.660,0.14,SMARTS 1.3-m
V394 CrA,q,2453828.82430,B,,19.520,0.03,SMARTS 1.3-m
V394 CrA,q,2453832.80760,B,,19.860,0.04,SMARTS 1.3-m
V394 CrA,q,2453835.77720,B,,19.800,0.06,SMARTS 1.3-m
V394 CrA,q,2453839.77910,B,,19.760,0.11,SMARTS 1.3-m
V394 CrA,q,2453847.79730,B,,19.470,0.03,SMARTS 1.3-m
V394 CrA,q,2453861.79450,B,,19.600,0.04,SMARTS 1.3-m
V394 CrA,q,2453862.81590,B,,19.480,0.03,SMARTS 1.3-m
V394 CrA,q,2453869.67120,B,,19.650,0.08,SMARTS 1.3-m
V394 CrA,q,2453873.78090,B,,19.840,0.04,SMARTS 1.3-m
V394 CrA,q,2453881.80270,B,,19.250,0.03,SMARTS 1.3-m
V394 CrA,q,2453902.67660,B,,19.800,0.05,SMARTS 1.3-m
V394 CrA,q,2453903.67250,B,,19.550,0.04,SMARTS 1.3-m
V394 CrA,q,2453904.78260,B,,20.030,0.05,SMARTS 1.3-m
V394 CrA,q,2453908.65270,B,,19.990,0.03,SMARTS 1.3-m
V394 CrA,q,2453922.67680,B,,19.570,0.12,SMARTS 1.3-m
V394 CrA,q,2453937.66810,B,,19.300,0.03,SMARTS 1.3-m
V394 CrA,q,2453958.51590,B,,18.340,0.03,SMARTS 1.3-m
V394 CrA,q,2453958.52020,B,,18.330,0.03,SMARTS 1.3-m
V394 CrA,q,2453961.49430,B,,18.620,0.02,SMARTS 1.3-m
V394 CrA,q,2453961.49950,B,,18.560,0.02,SMARTS 1.3-m
V394 CrA,q,2453964.50230,B,,18.660,0.03,SMARTS 1.3-m
V394 CrA,q,2453964.50710,B,,18.620,0.03,SMARTS 1.3-m
V394 CrA,q,2453970.66710,B,,19.050,0.03,SMARTS 1.3-m
V394 CrA,q,2453973.53930,B,,19.050,0.03,SMARTS 1.3-m
V394 CrA,q,2453973.54390,B,,19.100,0.03,SMARTS 1.3-m
V394 CrA,q,2453976.51860,B,,19.190,0.03,SMARTS 1.3-m
V394 CrA,q,2453976.52340,B,,19.160,0.03,SMARTS 1.3-m
V394 CrA,q,2453992.54260,B,,19.450,0.07,SMARTS 1.3-m
V394 CrA,q,2453992.54670,B,,19.470,0.08,SMARTS 1.3-m
V394 CrA,q,2453998.54500,B,,19.440,0.03,SMARTS 1.3-m
V394 CrA,q,2454002.52640,B,,19.160,0.03,SMARTS 1.3-m
V394 CrA,q,2454002.53230,B,,19.130,0.03,SMARTS 1.3-m
V394 CrA,q,2454006.52320,B,,19.460,0.05,SMARTS 1.3-m
V394 CrA,q,2454006.52720,B,,19.490,0.05,SMARTS 1.3-m
V394 CrA,q,2454279.72810,B,,17.910,0.02,SMARTS 1.3-m
V394 CrA,q,2454283.80700,B,,19.270,0.05,SMARTS 1.3-m
V394 CrA,q,2454286.70700,B,,18.530,0.04,SMARTS 1.3-m
V394 CrA,q,2454291.67560,B,,18.460,0.02,SMARTS 1.3-m
V394 CrA,q,2454295.75740,B,,18.950,0.02,SMARTS 1.3-m
V394 CrA,q,2454298.67460,B,,18.910,0.02,SMARTS 1.3-m
V394 CrA,q,2454301.71830,B,,19.070,0.02,SMARTS 1.3-m
V394 CrA,q,2454305.67810,B,,19.520,0.15,SMARTS 1.3-m
V394 CrA,q,2454307.67690,B,,19.460,0.05,SMARTS 1.3-m
V394 CrA,q,2454314.65080,B,,19.730,0.05,SMARTS 1.3-m
V394 CrA,q,2454316.62030,B,,19.600,0.03,SMARTS 1.3-m
V394 CrA,q,2454322.74560,B,,19.280,0.07,SMARTS 1.3-m
V394 CrA,q,2454328.72010,B,,19.070,0.03,SMARTS 1.3-m
V394 CrA,q,2454331.69660,B,,19.140,0.04,SMARTS 1.3-m
V394 CrA,q,2454334.65250,B,,19.400,0.04,SMARTS 1.3-m
V394 CrA,q,2454346.63380,B,,19.380,0.03,SMARTS 1.3-m
V394 CrA,q,2454352.60880,B,,19.050,0.03,SMARTS 1.3-m
V394 CrA,q,2454532.86240,R,,17.890,0.04,SMARTS 1.3-m
V394 CrA,q,2454535.86240,R,,17.790,0.03,SMARTS 1.3-m
V394 CrA,q,2454537.83080,R,,17.840,0.03,SMARTS 1.3-m
V394 CrA,q,2454541.87740,R,,17.920,0.02,SMARTS 1.3-m
V394 CrA,q,2454543.89060,R,,17.990,0.02,SMARTS 1.3-m
V394 CrA,q,2454546.83140,R,,18.060,0.03,SMARTS 1.3-m
V394 CrA,q,2454548.83980,R,,17.910,0.03,SMARTS 1.3-m
V394 CrA,q,2454552.83500,R,,18.130,0.04,SMARTS 1.3-m
V394 CrA,q,2454555.88230,R,,18.060,0.03,SMARTS 1.3-m
V394 CrA,q,2454558.85110,R,,18.000,0.03,SMARTS 1.3-m
V394 CrA,q,2454560.87660,R,,17.800,0.02,SMARTS 1.3-m
V394 CrA,q,2454567.86270,R,,17.950,0.03,SMARTS 1.3-m
V394 CrA,q,2454570.72220,R,,17.790,0.02,SMARTS 1.3-m
V394 CrA,q,2454570.73910,R,,17.810,0.02,SMARTS 1.3-m
V394 CrA,q,2454573.82390,R,,17.720,0.02,SMARTS 1.3-m
V394 CrA,q,2454575.79980,R,,17.760,0.02,SMARTS 1.3-m
V394 CrA,q,2454578.75110,R,,17.700,0.04,SMARTS 1.3-m
V394 CrA,q,2454580.78520,R,,18.130,0.04,SMARTS 1.3-m
V394 CrA,q,2454587.86900,R,,17.280,0.02,SMARTS 1.3-m
V394 CrA,q,2454590.67750,R,,17.050,0.02,SMARTS 1.3-m
V394 CrA,q,2454593.76620,R,,17.200,0.02,SMARTS 1.3-m
V394 CrA,q,2454596.74340,R,,17.360,0.02,SMARTS 1.3-m
V394 CrA,q,2454599.83650,R,,17.280,0.02,SMARTS 1.3-m
V394 CrA,q,2454600.78210,R,,17.250,0.02,SMARTS 1.3-m
V394 CrA,q,2454601.78460,R,,17.240,0.02,SMARTS 1.3-m
V394 CrA,q,2454611.79740,R,,17.630,0.02,SMARTS 1.3-m
V394 CrA,q,2454626.64220,R,,17.700,0.03,SMARTS 1.3-m
V394 CrA,q,2454638.83080,R,,17.740,0.03,SMARTS 1.3-m
V394 CrA,q,2454643.81220,R,,18.170,0.04,SMARTS 1.3-m
V394 CrA,q,2454648.75150,R,,17.910,0.02,SMARTS 1.3-m
