#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V4633 Sgr,2451225.000,331.00,5,12.10,0.07,V
V4633 Sgr,2451241.000,347.00,5,12.22,0.07,V
V4633 Sgr,2451257.000,363.00,6,12.33,0.06,V
V4633 Sgr,2451273.000,379.00,5,12.40,0.07,V
V4633 Sgr,2451289.000,395.00,7,12.40,0.07,V
V4633 Sgr,2451305.000,411.00,7,12.44,0.06,V
V4633 Sgr,2451321.000,427.00,4,12.53,0.08,V
V4633 Sgr,2451337.000,443.00,6,12.80,0.06,V
V4633 Sgr,2451353.000,459.00,6,12.87,0.06,V
V4633 Sgr,2451369.000,475.00,10,12.98,0.06,V
V4633 Sgr,2451385.000,491.00,3,13.03,0.09,V
V4633 Sgr,2451401.000,507.00,1,13.00,0.15,V
V4633 Sgr,2451417.000,523.00,3,13.20,0.09,V
V4633 Sgr,2451433.000,539.00,7,13.24,0.06,V
V4633 Sgr,2451449.000,555.00,10,13.32,0.02,V
V4633 Sgr,2451465.000,571.00,12,13.38,0.02,V
V4633 Sgr,2451481.000,587.00,3,13.40,0.09,V
V4633 Sgr,2451497.000,603.00,1,13.40,0.15,V
V4633 Sgr,2451585.000,691.00,2,13.60,0.11,V
V4633 Sgr,2451617.000,723.00,3,14.40,0.09,V
V4633 Sgr,2451649.000,755.00,1,14.50,0.15,V
V4633 Sgr,2451713.000,819.00,1,14.70,0.15,V
V4633 Sgr,2451777.000,883.00,5,14.62,0.07,V
V4633 Sgr,2451841.000,947.00,1,14.80,0.15,V
