#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V992 Sco,2448852.500,88.50,5,8.62,0.15,V
V992 Sco,2448853.500,89.50,3,8.90,0.17,V
V992 Sco,2448854.500,90.50,6,8.47,0.13,V
V992 Sco,2448855.500,91.50,5,8.42,0.12,V
V992 Sco,2448856.500,92.50,5,8.84,0.31,V
V992 Sco,2448857.500,93.50,5,8.64,0.14,V
V992 Sco,2448858.500,94.50,5,9.04,0.16,V
V992 Sco,2448859.500,95.50,3,9.27,0.18,V
V992 Sco,2448860.500,96.50,6,9.40,0.08,V
V992 Sco,2448861.500,97.50,3,9.30,0.09,V
V992 Sco,2448862.500,98.50,3,9.47,0.15,V
V992 Sco,2448863.500,99.50,4,9.43,0.10,V
V992 Sco,2448864.500,100.50,2,9.70,0.11,V
V992 Sco,2448866.000,102.00,5,9.72,0.07,V
V992 Sco,2448868.000,104.00,9,9.82,0.08,V
V992 Sco,2448870.000,106.00,1,9.70,0.15,V
V992 Sco,2448872.000,108.00,9,10.32,0.07,V
V992 Sco,2448874.000,110.00,6,10.17,0.09,V
V992 Sco,2448876.000,112.00,3,10.37,0.23,V
V992 Sco,2448878.000,114.00,4,10.63,0.09,V
V992 Sco,2448880.000,116.00,9,10.40,0.07,V
V992 Sco,2448882.000,118.00,4,10.68,0.08,V
V992 Sco,2448884.000,120.00,3,10.53,0.19,V
V992 Sco,2448886.000,122.00,5,10.50,0.07,V
V992 Sco,2448888.000,124.00,2,10.70,0.11,V
V992 Sco,2448890.000,126.00,3,10.47,0.20,V
V992 Sco,2448892.000,128.00,10,12.36,0.25,V
V992 Sco,2448894.000,130.00,3,12.43,0.59,V
V992 Sco,2448896.000,132.00,2,13.70,0.21,V
V992 Sco,2448900.000,136.00,1,11.80,0.15,V
V992 Sco,2448902.000,138.00,2,12.75,0.67,V
V992 Sco,2448908.000,144.00,1,13.50,0.15,V
V992 Sco,2448918.000,154.00,2,13.85,0.11,V
V992 Sco,2448922.000,158.00,1,14.30,0.15,V
V992 Sco,2448938.000,174.00,1,12.70,0.15,V
V992 Sco,2448940.000,176.00,1,14.30,0.15,V
V992 Sco,2449013.000,249.00,5,12.86,0.15,V
V992 Sco,2449029.000,265.00,3,12.87,0.26,V
V992 Sco,2449045.000,281.00,2,12.50,0.11,V
V992 Sco,2449061.000,297.00,4,12.28,0.08,V
V992 Sco,2449077.000,313.00,6,12.77,0.09,V
V992 Sco,2449093.000,329.00,6,12.63,0.06,V
V992 Sco,2449109.000,345.00,9,12.78,0.07,V
V992 Sco,2449125.000,361.00,12,12.55,0.03,V
V992 Sco,2449141.000,377.00,7,12.73,0.06,V
V992 Sco,2449157.000,393.00,13,12.72,0.05,V
V992 Sco,2449173.000,409.00,1,12.60,0.15,V
V992 Sco,2449189.000,425.00,2,12.75,0.11,V
V992 Sco,2449205.000,441.00,2,12.70,0.11,V
V992 Sco,2449221.000,457.00,2,12.20,0.35,V
V992 Sco,2449237.000,473.00,2,12.75,0.11,V
V992 Sco,2449253.000,489.00,1,14.00,0.15,V
V992 Sco,2449277.000,513.00,2,13.10,0.11,V
V992 Sco,2449373.000,609.00,2,13.20,0.42,V
V992 Sco,2449405.000,641.00,1,13.70,0.15,V
V992 Sco,2449533.000,769.00,1,13.50,0.15,V
V992 Sco,2449597.000,833.00,1,13.80,0.15,V
V992 Sco,2449725.000,961.00,1,14.30,0.15,V
V992 Sco,2449789.000,1025.00,1,14.30,0.15,V
V992 Sco,2449949.000,1185.00,1,14.00,0.15,V
V992 Sco,2450013.000,1249.00,1,14.00,0.15,V
V992 Sco,2450141.000,1377.00,1,14.00,0.15,V
V992 Sco,2450173.000,1409.00,1,14.50,0.15,V
V992 Sco,2450205.000,1441.00,4,14.78,0.22,V
V992 Sco,2450237.000,1473.00,5,15.00,0.07,V
V992 Sco,2450269.000,1505.00,3,15.00,0.09,V
V992 Sco,2450301.000,1537.00,3,15.20,0.09,V
V992 Sco,2450333.000,1569.00,4,15.28,0.08,V
