#Nova,JD,T,o_Vmag,Mag,e_Mag,Band
V1425 Aql,2449844.000,88.00,13,11.28,0.08,V
V1425 Aql,2449846.000,90.00,6,11.47,0.07,V
V1425 Aql,2449848.000,92.00,7,11.11,0.10,V
V1425 Aql,2449850.000,94.00,7,11.11,0.06,V
V1425 Aql,2449852.000,96.00,6,11.17,0.14,V
V1425 Aql,2449854.000,98.00,2,11.15,0.11,V
V1425 Aql,2449856.000,100.00,6,11.52,0.09,V
V1425 Aql,2449858.000,102.00,14,11.38,0.07,V
V1425 Aql,2449860.000,104.00,18,11.37,0.07,V
V1425 Aql,2449862.000,106.00,7,11.34,0.10,V
V1425 Aql,2449864.000,108.00,9,11.47,0.07,V
V1425 Aql,2449866.000,110.00,19,11.47,0.05,V
V1425 Aql,2449868.000,112.00,16,11.46,0.06,V
V1425 Aql,2449870.000,114.00,9,11.54,0.05,V
V1425 Aql,2449872.000,116.00,13,11.55,0.07,V
V1425 Aql,2449874.000,118.00,11,11.54,0.06,V
V1425 Aql,2449876.000,120.00,9,11.61,0.06,V
V1425 Aql,2449878.000,122.00,6,11.57,0.07,V
V1425 Aql,2449880.000,124.00,5,11.54,0.10,V
V1425 Aql,2449882.000,126.00,1,11.60,0.15,V
V1425 Aql,2449884.000,128.00,5,11.58,0.07,V
V1425 Aql,2449886.000,130.00,8,11.63,0.10,V
V1425 Aql,2449888.000,132.00,17,11.72,0.06,V
V1425 Aql,2449890.000,134.00,14,11.78,0.03,V
V1425 Aql,2449892.000,136.00,11,11.77,0.05,V
V1425 Aql,2449894.000,138.00,17,11.72,0.04,V
V1425 Aql,2449896.000,140.00,22,11.69,0.04,V
V1425 Aql,2449898.000,142.00,21,11.79,0.03,V
V1425 Aql,2449900.000,144.00,20,11.82,0.05,V
V1425 Aql,2449903.000,147.00,24,11.89,0.04,V
V1425 Aql,2449907.000,151.00,24,11.84,0.03,V
V1425 Aql,2449911.000,155.00,6,11.85,0.07,V
V1425 Aql,2449915.000,159.00,18,11.92,0.04,V
V1425 Aql,2449919.000,163.00,40,11.91,0.04,V
V1425 Aql,2449923.000,167.00,47,11.92,0.02,V
V1425 Aql,2449927.000,171.00,31,11.98,0.03,V
V1425 Aql,2449931.000,175.00,46,11.97,0.02,V
V1425 Aql,2449935.000,179.00,23,12.00,0.05,V
V1425 Aql,2449939.000,183.00,4,12.20,0.15,V
V1425 Aql,2449943.000,187.00,25,12.07,0.04,V
V1425 Aql,2449947.000,191.00,43,12.06,0.03,V
V1425 Aql,2449951.000,195.00,35,12.14,0.03,V
V1425 Aql,2449955.000,199.00,32,12.17,0.04,V
V1425 Aql,2449959.000,203.00,28,12.12,0.04,V
V1425 Aql,2449963.000,207.00,22,12.14,0.04,V
V1425 Aql,2449967.000,211.00,5,12.20,0.07,V
V1425 Aql,2449971.000,215.00,13,12.27,0.05,V
V1425 Aql,2449975.000,219.00,26,12.28,0.04,V
V1425 Aql,2449979.000,223.00,18,12.28,0.04,V
V1425 Aql,2449983.000,227.00,18,12.24,0.05,V
V1425 Aql,2449987.000,231.00,17,12.29,0.06,V
V1425 Aql,2449991.000,235.00,22,12.40,0.04,V
V1425 Aql,2449995.000,239.00,5,12.44,0.07,V
V1425 Aql,2449999.000,243.00,4,12.43,0.08,V
V1425 Aql,2450003.000,247.00,12,12.44,0.07,V
V1425 Aql,2450007.000,251.00,10,12.44,0.06,V
V1425 Aql,2450011.000,255.00,19,12.46,0.03,V
V1425 Aql,2450015.000,259.00,25,12.48,0.04,V
V1425 Aql,2450019.000,263.00,7,12.60,0.06,V
V1425 Aql,2450023.000,267.00,5,12.64,0.07,V
V1425 Aql,2450027.000,271.00,1,12.80,0.15,V
V1425 Aql,2450031.000,275.00,2,12.60,0.14,V
V1425 Aql,2450035.000,279.00,8,12.66,0.06,V
V1425 Aql,2450039.000,283.00,5,12.54,0.07,V
V1425 Aql,2450043.000,287.00,4,12.55,0.08,V
V1425 Aql,2450047.000,291.00,2,12.70,0.11,V
V1425 Aql,2450051.000,295.00,1,12.40,0.15,V
V1425 Aql,2450067.000,311.00,2,12.65,0.11,V
V1425 Aql,2450145.000,389.00,2,13.00,0.14,V
V1425 Aql,2450161.000,405.00,1,13.00,0.15,V
V1425 Aql,2450177.000,421.00,1,12.90,0.15,V
V1425 Aql,2450193.000,437.00,14,13.08,0.03,V
V1425 Aql,2450209.000,453.00,3,13.17,0.09,V
V1425 Aql,2450225.000,469.00,12,13.33,0.04,V
V1425 Aql,2450241.000,485.00,11,13.57,0.07,V
V1425 Aql,2450257.000,501.00,15,13.53,0.09,V
V1425 Aql,2450273.000,517.00,27,13.72,0.08,V
V1425 Aql,2450289.000,533.00,16,13.77,0.12,V
V1425 Aql,2450305.000,549.00,28,13.82,0.06,V
V1425 Aql,2450321.000,565.00,17,13.92,0.09,V
V1425 Aql,2450337.000,581.00,19,14.10,0.07,V
V1425 Aql,2450353.000,597.00,7,13.97,0.10,V
V1425 Aql,2450369.000,613.00,38,14.56,0.07,V
V1425 Aql,2450385.000,629.00,6,14.23,0.12,V
V1425 Aql,2450401.000,645.00,12,14.32,0.09,V
V1425 Aql,2450417.000,661.00,14,14.54,0.02,V
V1425 Aql,2450521.000,765.00,10,15.36,0.02,V
V1425 Aql,2450585.000,829.00,15,15.37,0.09,V
V1425 Aql,2450649.000,893.00,21,15.45,0.08,V
V1425 Aql,2450713.000,957.00,4,15.28,0.12,V
V1425 Aql,2451033.000,1277.00,10,16.77,0.02,V
